Timestamp (us),W Element,X Element,Y Element,Z Element
9166337510,0.109119,0.067392,-0.630130,-0.765983
9166340008,0.109111,0.067388,-0.630174,-0.765949
9166342506,0.109103,0.067384,-0.630217,-0.765915
9166345003,0.109096,0.067378,-0.630255,-0.765885
9166347500,0.109088,0.067372,-0.630289,-0.765859
9166349998,0.109077,0.067367,-0.630320,-0.765835
9166352496,0.109067,0.067360,-0.630346,-0.765816
9166354993,0.109060,0.067352,-0.630369,-0.765799
9166357491,0.109052,0.067341,-0.630392,-0.765782
9166359988,0.109042,0.067328,-0.630412,-0.765768
9166362486,0.109030,0.067309,-0.630429,-0.765758
9166364985,0.109019,0.067287,-0.630446,-0.765747
9166367482,0.109004,0.067267,-0.630461,-0.765739
9166369980,0.108988,0.067243,-0.630474,-0.765732
9166372477,0.108974,0.067217,-0.630489,-0.765724
9166374975,0.108960,0.067189,-0.630500,-0.765719
9166377472,0.108949,0.067162,-0.630512,-0.765714
9166379970,0.108936,0.067141,-0.630525,-0.765706
9166382467,0.108926,0.067122,-0.630538,-0.765699
9166384965,0.108916,0.067105,-0.630553,-0.765689
9166387462,0.108903,0.067090,-0.630572,-0.765677
9166389960,0.108892,0.067072,-0.630597,-0.765660
9166392457,0.108879,0.067053,-0.630623,-0.765641
9166394955,0.108864,0.067037,-0.630652,-0.765621
9166397453,0.108849,0.067025,-0.630680,-0.765601
9166399950,0.108832,0.067014,-0.630709,-0.765581
9166402447,0.108813,0.067002,-0.630738,-0.765560
9166404945,0.108791,0.066989,-0.630766,-0.765542
9166407443,0.108766,0.066975,-0.630794,-0.765524
9166409940,0.108739,0.066961,-0.630823,-0.765504
9166412438,0.108711,0.066944,-0.630853,-0.765485
9166414936,0.108682,0.066924,-0.630880,-0.765469
9166417433,0.108653,0.066903,-0.630908,-0.765452
9166419930,0.108633,0.066889,-0.630934,-0.765435
9166422428,0.108616,0.066878,-0.630958,-0.765418
9166424925,0.108602,0.066870,-0.630984,-0.765399
9166427423,0.108590,0.066868,-0.631012,-0.765378
9166429920,0.108583,0.066875,-0.631046,-0.765350
9166432418,0.108580,0.066892,-0.631091,-0.765313
9166434916,0.108579,0.066915,-0.631146,-0.765265
9166437413,0.108579,0.066942,-0.631209,-0.765211
9166439911,0.108582,0.066970,-0.631276,-0.765153
9166442408,0.108586,0.066995,-0.631343,-0.765095
9166444906,0.108587,0.067015,-0.631404,-0.765042
9166447403,0.108582,0.067030,-0.631459,-0.764997
9166449901,0.108572,0.067035,-0.631509,-0.764956
9166452399,0.108556,0.067032,-0.631558,-0.764919
9166454902,0.108535,0.067026,-0.631610,-0.764879
9166457393,0.108511,0.067018,-0.631667,-0.764836
9166459891,0.108483,0.067008,-0.631732,-0.764787
9166462388,0.108447,0.066996,-0.631808,-0.764730
9166464886,0.108405,0.066979,-0.631897,-0.764664
9166467383,0.108354,0.066957,-0.631994,-0.764593
9166469881,0.108286,0.066919,-0.632094,-0.764523
9166472379,0.108216,0.066874,-0.632189,-0.764459
9166474876,0.108148,0.066825,-0.632272,-0.764404
9166477374,0.108081,0.066771,-0.632341,-0.764362
9166479871,0.108015,0.066716,-0.632399,-0.764328
9166482369,0.107953,0.066661,-0.632447,-0.764301
9166484866,0.107891,0.066608,-0.632488,-0.764281
9166487364,0.107829,0.066552,-0.632525,-0.764263
9166489861,0.107765,0.066495,-0.632560,-0.764249
9166492359,0.107696,0.066436,-0.632593,-0.764236
9166494856,0.107626,0.066379,-0.632626,-0.764224
9166497354,0.107556,0.066323,-0.632657,-0.764213
9166499852,0.107489,0.066268,-0.632686,-0.764203
9166502349,0.107426,0.066213,-0.632714,-0.764194
9166504846,0.107368,0.066158,-0.632742,-0.764183
9166507344,0.107314,0.066107,-0.632772,-0.764171
9166509843,0.107263,0.066062,-0.632807,-0.764152
