Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
9166337510,2.593414,-0.309567,0.135975,0.035912,0.984633,0.189942
9166340008,2.471479,-0.187775,0.134875,0.038058,0.983877,0.192867
9166342506,2.349318,-0.187471,0.195127,0.035172,0.982462,0.189191
9166345003,2.105372,-0.187070,0.194253,0.036639,0.985351,0.190682
9166347500,1.922583,-0.247670,0.133242,0.035830,0.980980,0.195001
9166349998,1.678808,-0.308170,0.072011,0.032230,0.980301,0.190595
9166352496,1.495849,-0.307870,0.071356,0.035788,0.979515,0.197896
9166354993,1.312530,-0.246565,0.191746,0.036509,0.978783,0.197899
9166357491,1.190519,-0.367956,0.191972,0.036606,0.981717,0.190654
9166359988,1.007313,-0.549939,0.253000,0.032947,0.985360,0.196455
9166362486,0.885075,-0.792817,0.314577,0.032907,0.981723,0.197154
9166364985,0.762894,-0.853308,0.375160,0.034430,0.984634,0.192833
9166367482,0.702078,-0.914108,0.314585,0.028550,0.983211,0.197844
9166369980,0.641053,-1.035600,0.315030,0.031439,0.980282,0.197127
9166372477,0.579669,-1.096086,0.436519,0.032222,0.981746,0.192786
9166374975,0.518683,-1.095986,0.436301,0.036502,0.978780,0.198625
9166377472,0.457735,-0.974295,0.435419,0.037991,0.979505,0.195740
9166379970,0.519138,-0.853012,0.313598,0.034445,0.982468,0.189183
9166382467,0.641149,-0.731621,0.313372,0.034301,0.976618,0.198585
9166384965,0.824146,-0.610330,0.313364,0.032106,0.975184,0.198550
9166387462,1.068072,-0.671526,0.314569,0.027751,0.975224,0.197775
9166389960,1.311999,-0.732722,0.315774,0.035036,0.975167,0.196402
9166392457,1.555925,-0.793918,0.316979,0.034252,0.975151,0.202207
9166394955,1.739074,-0.794323,0.256946,0.029848,0.974448,0.205787
9166397453,1.739301,-0.672836,0.195595,0.029135,0.974460,0.204325
9166399950,1.739490,-0.672940,0.134907,0.024059,0.975233,0.203549
9166402447,1.800628,-0.794736,0.075100,0.025513,0.975944,0.204297
9166404945,1.739792,-0.916332,0.014857,0.024756,0.978111,0.209392
9166407443,1.740133,-1.038132,-0.105857,0.027711,0.981725,0.207998
9166409940,1.740303,-1.099032,-0.166213,0.026267,0.977397,0.202862
9166412438,1.740075,-1.220519,-0.104862,0.026267,0.977397,0.202862
9166414936,1.618064,-1.341910,-0.104636,0.027692,0.978821,0.207249
