Timestamp (us),Percentage (%),Power (dBm)
9145557300,80.000000,-60.000000
9146554000,80.000000,-60.000000
9147554824,50.000000,-75.000000
9148558141,84.000000,-58.000000
9149561461,80.000000,-60.000000
9150554794,70.000000,-65.000000
9151563106,72.000000,-64.000000
