Timestamp (us),Percentage (%),Power (dBm)
8969834860,86.000000,-57.000000
8970835945,84.000000,-58.000000
8971822154,90.000000,-55.000000
8972833110,90.000000,-55.000000
8973834196,90.000000,-55.000000
8974832778,88.000000,-56.000000
8975836399,90.000000,-55.000000
8976837455,92.000000,-54.000000
8977841076,88.000000,-56.000000
8978839732,90.000000,-55.000000
8979828196,86.000000,-57.000000
8980834287,88.000000,-56.000000
8981831406,88.000000,-56.000000
8982832623,92.000000,-54.000000
8983833572,90.000000,-55.000000
8984844670,88.000000,-56.000000
8985838223,90.000000,-55.000000
8986846817,88.000000,-56.000000
8987825412,86.000000,-57.000000
8988833974,92.000000,-54.000000
8989845072,90.000000,-55.000000
8990841260,90.000000,-55.000000
8991849766,90.000000,-55.000000
8992835853,90.000000,-55.000000
8993824393,90.000000,-55.000000
8994835491,86.000000,-57.000000
8995839081,88.000000,-56.000000
8996840276,88.000000,-56.000000
8997843795,94.000000,-53.000000
8998834838,82.000000,-59.000000
8999835925,92.000000,-54.000000
9000837013,92.000000,-54.000000
9001835598,92.000000,-54.000000
9002838238,90.000000,-55.000000
9003822794,92.000000,-54.000000
9004823881,92.000000,-54.000000
9005824934,92.000000,-54.000000
9006838536,92.000000,-54.000000
9007834650,92.000000,-54.000000
9008835708,88.000000,-56.000000
9009834433,90.000000,-55.000000
9010825375,86.000000,-57.000000
9011826464,90.000000,-55.000000
9012840172,90.000000,-55.000000
9013841261,90.000000,-55.000000
9014837237,92.000000,-54.000000
9015833322,86.000000,-57.000000
9016846924,92.000000,-54.000000
9017838012,90.000000,-55.000000
9018834092,88.000000,-56.000000
9019832674,82.000000,-59.000000
9020840384,82.000000,-59.000000
9021822965,90.000000,-55.000000
9022845983,92.000000,-54.000000
9023839532,90.000000,-55.000000
9024844349,90.000000,-55.000000
9025836707,90.000000,-55.000000
9026834737,92.000000,-54.000000
9027837019,92.000000,-54.000000
9028837471,90.000000,-55.000000
9029841171,94.000000,-53.000000
9030824670,82.000000,-59.000000
9031830729,88.000000,-56.000000
9032826814,92.000000,-54.000000
9033825401,94.000000,-53.000000
9034834031,94.000000,-53.000000
9035836055,92.000000,-54.000000
9036838320,92.000000,-54.000000
9037844779,92.000000,-54.000000
9038833353,88.000000,-56.000000
9039836947,92.000000,-54.000000
9040834677,90.000000,-55.000000
9041831652,92.000000,-54.000000
9042832711,92.000000,-54.000000
9043835437,90.000000,-55.000000
9044834891,88.000000,-56.000000
9045840428,90.000000,-55.000000
9046844594,90.000000,-55.000000
9047833161,90.000000,-55.000000
9048834253,90.000000,-55.000000
9049832846,92.000000,-54.000000
9050836435,90.000000,-55.000000
9051835054,90.000000,-55.000000
9052828609,98.000000,-51.000000
9053824696,88.000000,-56.000000
9054843342,96.000000,-52.000000
9055844431,88.000000,-56.000000
9056835480,90.000000,-55.000000
9057839827,94.000000,-53.000000
9058830909,92.000000,-54.000000
9059837007,96.000000,-52.000000
9060840602,96.000000,-52.000000
9061834186,96.000000,-52.000000
9062835682,96.000000,-52.000000
9063838875,96.000000,-52.000000
9064842471,84.000000,-58.000000
9065838557,90.000000,-55.000000
9066836314,90.000000,-55.000000
9067838241,96.000000,-52.000000
9068841395,94.000000,-53.000000
9069835425,94.000000,-53.000000
9070844132,96.000000,-52.000000
9071845224,86.000000,-57.000000
