Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
9166316787,-0.373125,-0.292049,0.056024,0.209399,0.973747,-0.126468
9166319283,-0.495049,-0.292105,0.177272,0.207940,0.981676,-0.120518
9166321778,-0.555887,-0.291857,0.177182,0.209318,0.979417,-0.116895
9166324274,-0.617043,-0.352756,0.237605,0.208476,0.976414,-0.111135
9166326769,-0.556328,-0.353280,0.298409,0.206331,0.980076,-0.111103
9166329265,-0.496125,-0.475821,0.419524,0.206371,0.980841,-0.113274
9166331760,-0.496637,-0.597839,0.479836,0.204873,0.974325,-0.114875
9166334256,-0.436504,-0.780975,0.540036,0.203358,0.977871,-0.108279
9166336751,-0.376565,-1.024981,0.600034,0.201905,0.977885,-0.108302
9166339247,-0.316750,-1.269264,0.720747,0.205614,0.975774,-0.114837
9166341742,-0.318038,-1.634764,0.780253,0.205606,0.972885,-0.116347
9166344237,-0.258558,-2.061107,0.778933,0.204886,0.971460,-0.117842
9166346733,-0.320684,-2.426359,0.838348,0.204904,0.972200,-0.118556
9166349228,-0.382934,-2.791888,0.958477,0.206369,0.972198,-0.119261
9166351724,-0.566790,-3.096326,1.139342,0.205688,0.969377,-0.124423
9166354219,-0.628404,-3.339561,1.138447,0.207199,0.968707,-0.128782
9166356715,-0.750152,-3.399660,1.077351,0.202095,0.965138,-0.130388
9166359210,-0.932420,-3.398364,0.955652,0.201383,0.966602,-0.130372
9166361706,-1.114688,-3.397069,0.833953,0.201325,0.965097,-0.127487
9166364201,-1.357794,-3.395525,0.712165,0.196204,0.965110,-0.125385
9166366697,-1.539991,-3.333635,0.651382,0.196968,0.970905,-0.123809
9166369192,-1.721925,-3.150280,0.651716,0.195529,0.972375,-0.123806
9166371688,-1.721219,-2.967391,0.591606,0.193326,0.970211,-0.123882
9166374184,-1.659357,-2.723604,0.471073,0.189706,0.971703,-0.123914
9166376679,-1.475501,-2.419166,0.290208,0.179600,0.970440,-0.129930
9166379174,-1.291751,-1.994091,0.352603,0.178165,0.975515,-0.127675
9166381670,-1.047357,-1.630134,0.414886,0.180248,0.968904,-0.125577
9166384165,-0.863801,-1.265930,0.477079,0.178776,0.970339,-0.123389
9166386661,-0.741225,-1.022666,0.417351,0.182548,0.973337,-0.130557
9166389156,-0.679805,-0.840302,0.418045,0.184699,0.970403,-0.130576
9166391652,-0.618313,-0.597343,0.479656,0.191238,0.968896,-0.131225
9166394147,-0.617467,-0.293266,0.541377,0.199174,0.968031,-0.127468
9166396643,-0.494820,0.010592,0.542564,0.196946,0.966559,-0.125346
9166399138,-0.372244,0.253855,0.482836,0.199090,0.965058,-0.123882
9166401634,-0.372438,0.192984,0.482635,0.196841,0.963562,-0.120304
9166404129,-0.373020,0.010372,0.482030,0.201901,0.962761,-0.118778
9166406625,-0.495861,-0.354356,0.480642,0.205593,0.964231,-0.121605
9166409120,-0.496954,-0.658986,0.540349,0.201250,0.967174,-0.120894
9166411615,-0.558886,-0.963367,0.599965,0.201188,0.962064,-0.120260
9166414111,-0.681533,-1.267225,0.598778,0.202581,0.963422,-0.115113
9166416607,-0.804251,-1.631678,0.536675,0.203373,0.963487,-0.119470
9166419102,-0.926316,-1.752923,0.536092,0.202776,0.967960,-0.125225
9166421598,-0.987171,-1.873589,0.353456,0.202754,0.965775,-0.125266
9166424093,-1.047057,-1.689901,0.171828,0.196205,0.969431,-0.122392
