Timestamp (us),Percentage (%),Voltage (V),Charging Status
9680310087,97.975937,3.979759,0.000000
9681310657,97.966537,3.979665,0.000000
9682311188,97.950424,3.979504,0.000000
9683311750,97.946388,3.979464,0.000000
9684312281,97.962509,3.979625,0.000000
9685312850,97.941025,3.979410,0.000000
9686313419,97.945053,3.979451,0.000000
9687313950,97.966537,3.979665,0.000000
9688314513,97.958481,3.979584,0.000000
9689315080,97.947739,3.979477,0.000000
9690315612,97.928940,3.979290,0.000000
9691316181,97.943710,3.979437,0.000000
9692316712,97.945053,3.979451,0.000000
9693317285,97.935654,3.979356,0.000000
9694317848,97.910141,3.979102,0.000000
9695318378,97.867172,3.978672,0.000000
9696318941,97.899399,3.978994,0.000000
9697319516,97.910133,3.979102,0.000000
9698320047,97.916855,3.979168,0.000000
9699320610,97.910149,3.979102,0.000000
9700321140,97.896713,3.978967,0.000000
9701321715,97.911484,3.979115,0.000000
9702322277,97.907455,3.979074,0.000000
9703322808,97.871201,3.978712,0.000000
9704323372,97.884621,3.978846,0.000000
9705323939,97.891350,3.978914,0.000000
9706324472,97.887314,3.978873,0.000000
9707325041,97.864487,3.978645,0.000000
9708325572,97.884628,3.978846,0.000000
9709326142,97.868507,3.978685,0.000000
9710326708,97.851059,3.978511,0.000000
9711327242,97.848373,3.978484,0.000000
9712327804,97.851059,3.978511,0.000000
9713328335,97.852402,3.978524,0.000000
9714328866,97.840324,3.978404,0.000000
9715329398,97.813461,3.978135,0.000000
9716329932,97.826889,3.978269,0.000000
9717330463,97.825546,3.978256,0.000000
9718330997,97.834946,3.978350,0.000000
9719331530,97.813461,3.978135,0.000000
9720332061,97.813461,3.978135,0.000000
9721332593,97.820168,3.978202,0.000000
9722333124,97.830917,3.978309,0.000000
9723333657,97.793320,3.977933,0.000000
9724334191,97.806740,3.978067,0.000000
9725334722,97.790634,3.977906,0.000000
9726335268,97.801376,3.978014,0.000000
9727335799,97.782578,3.977826,0.000000
9728336365,97.782578,3.977826,0.000000
9729336896,97.786606,3.977866,0.000000
9730337469,97.762436,3.977624,0.000000
9731338043,97.790642,3.977906,0.000000
9732338574,97.790634,3.977906,0.000000
9733339132,97.754379,3.977544,0.000000
9734339663,97.762436,3.977624,0.000000
9735340194,97.773178,3.977732,0.000000
9736340727,97.757065,3.977571,0.000000
9737341260,97.759750,3.977597,0.000000
9738341793,97.759750,3.977597,0.000000
