Timestamp (us),Temperature (degC)
9680331261,39.525002
9681330254,39.625000
9682329245,39.500000
9683328238,39.500000
9684327231,39.500000
9685326224,39.500000
9686325215,39.500000
9687324207,39.500000
9688323202,39.500000
9689322195,39.500000
9690321186,39.500000
9691320179,39.500000
9692319173,39.500000
9693318165,39.500000
9694317156,39.500000
9695316148,39.500000
9696315141,39.500000
9697314135,39.599998
9698313127,39.625000
9699312119,39.625000
9700311111,39.625000
9701310106,39.625000
9702309099,39.625000
9703308091,39.575001
9704307084,39.500000
9705306078,39.500000
9706305072,39.599998
9707304063,39.625000
9708303056,39.625000
9709302050,39.625000
9710301050,39.500000
9711300038,39.599998
9712299030,39.625000
9713298023,39.599998
9714297017,39.500000
9715296009,39.500000
9716295002,39.575001
9717293995,39.625000
9718292991,39.625000
9719291982,39.625000
9720290976,39.525002
9721289969,39.575001
9722288964,39.625000
9723287957,39.625000
9724286949,39.625000
9725285942,39.625000
9726284937,39.549999
9727283930,39.525002
9728282922,39.625000
9729281916,39.625000
9730280911,39.525002
9731279904,39.549999
9732278897,39.625000
9733277890,39.625000
9734276884,39.625000
9735275878,39.549999
9736274871,39.549999
9737273865,39.625000
9738272858,39.500000
