Timestamp (us),W Element,X Element,Y Element,Z Element
9769422754,0.542133,0.372693,0.734964,0.165112
9769425250,0.542124,0.372688,0.734966,0.165145
9769427745,0.542116,0.372683,0.734968,0.165176
9769430240,0.542110,0.372677,0.734968,0.165210
9769432736,0.542103,0.372660,0.734973,0.165247
9769435232,0.542096,0.372641,0.734980,0.165282
9769437727,0.542088,0.372623,0.734987,0.165318
9769440223,0.542081,0.372604,0.734994,0.165353
9769442718,0.542076,0.372585,0.734999,0.165387
9769445213,0.542071,0.372567,0.735005,0.165419
9769447709,0.542065,0.372550,0.735012,0.165448
9769450204,0.542061,0.372532,0.735017,0.165477
9769452700,0.542060,0.372511,0.735022,0.165507
9769455195,0.542058,0.372491,0.735026,0.165541
9769457691,0.542054,0.372472,0.735030,0.165576
9769460187,0.542051,0.372452,0.735036,0.165606
9769462682,0.542047,0.372431,0.735043,0.165633
9769465177,0.542042,0.372413,0.735050,0.165661
9769467673,0.542039,0.372396,0.735055,0.165689
9769470168,0.542034,0.372381,0.735060,0.165716
9769472664,0.542027,0.372368,0.735065,0.165743
9769475160,0.542019,0.372358,0.735071,0.165771
9769477655,0.542008,0.372348,0.735077,0.165798
9769480150,0.541992,0.372341,0.735086,0.165827
9769482646,0.541972,0.372331,0.735098,0.165860
9769485141,0.541952,0.372324,0.735109,0.165893
9769487637,0.541935,0.372317,0.735118,0.165925
9769490132,0.541920,0.372310,0.735125,0.165960
9769492628,0.541903,0.372306,0.735131,0.165995
9769495123,0.541884,0.372302,0.735140,0.166028
9769497619,0.541864,0.372296,0.735151,0.166061
9769500114,0.541842,0.372291,0.735162,0.166096
9769502610,0.541818,0.372285,0.735174,0.166131
9769505105,0.541794,0.372280,0.735187,0.166164
9769507600,0.541773,0.372273,0.735198,0.166196
9769510096,0.541757,0.372266,0.735208,0.166225
9769512592,0.541741,0.372260,0.735217,0.166251
9769515087,0.541724,0.372252,0.735228,0.166272
9769517582,0.541710,0.372242,0.735239,0.166291
9769520078,0.541698,0.372231,0.735249,0.166310
9769522573,0.541684,0.372221,0.735260,0.166329
9769525069,0.541669,0.372210,0.735273,0.166346
9769527565,0.541656,0.372199,0.735285,0.166360
9769530060,0.541645,0.372187,0.735297,0.166372
9769532556,0.541637,0.372186,0.735302,0.166375
9769535051,0.541627,0.372188,0.735308,0.166376
9769537546,0.541619,0.372190,0.735313,0.166377
9769540048,0.541614,0.372194,0.735314,0.166379
9769542538,0.541611,0.372197,0.735314,0.166383
9769545033,0.541610,0.372199,0.735313,0.166385
9769547528,0.541610,0.372203,0.735311,0.166384
9769550024,0.541612,0.372208,0.735308,0.166382
