Timestamp (us),Temperature (degC)
9769552519,37.875000
9770550713,37.875000
9771548909,37.875000
9772547106,37.900002
9773545301,38.000000
9774543497,38.000000
9775541694,38.000000
9776539889,37.950001
9777538084,37.875000
9778536283,38.000000
9779534478,38.000000
9780532674,38.000000
9781530872,38.000000
9782529068,38.000000
9783527267,38.000000
9784525464,38.075001
9785523660,38.075001
9786521857,38.000000
9787520056,38.000000
9788518252,38.000000
9789516449,38.000000
9790514649,38.000000
9791512845,38.000000
9792511042,38.000000
9793509242,38.099998
9794507439,38.075001
9795505637,38.000000
9796503836,38.000000
9797502032,38.000000
9798500229,38.075001
9799498429,38.075001
9800496627,38.000000
9801494824,38.000000
9802493023,38.099998
9803491222,38.125000
9804489419,38.125000
9805487619,38.125000
9806485817,38.125000
9807484015,38.125000
9808482213,38.075001
9809480413,38.025002
9810478610,38.125000
9811476809,38.025002
9812475010,38.075001
9813473207,38.125000
9814471407,38.125000
9815469607,38.125000
9816467805,38.125000
9817466005,38.125000
9818464205,38.125000
9819462405,38.125000
9820460603,38.125000
9821458803,38.125000
9822457004,38.125000
9823455203,38.125000
9824453403,38.125000
9825451603,38.125000
9826449804,38.125000
9827448002,38.125000
9828446202,38.125000
9829444404,38.125000
9830442603,38.125000
9831440802,38.125000
9832439002,38.125000
9833437203,38.125000
9834435416,38.125000
9835433602,38.125000
9836431802,38.125000
9837430003,38.125000
9838428201,38.125000
9839426401,38.125000
