Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
9094950336,-0.462371,-0.369936,0.439294,0.185299,0.890476,-0.421568
9094952832,-0.337677,-0.489918,0.439147,0.187523,0.888987,-0.425161
9094955328,-0.336237,-0.550784,0.377915,0.188240,0.889004,-0.424423
9094957824,-0.398780,-0.490900,0.439016,0.181722,0.891823,-0.426737
9094960319,-0.459883,-0.491882,0.438886,0.186827,0.891110,-0.428844
9094962815,-0.459030,-0.553068,0.560739,0.186802,0.886807,-0.424413
9094965311,-0.337021,-0.551210,0.622029,0.183882,0.893310,-0.425999
9094967807,-0.278407,-0.428282,0.622567,0.184616,0.894751,-0.427466
9094970301,-0.341997,-0.307318,0.622844,0.186794,0.888263,-0.424433
9094972797,-0.404148,-0.247220,0.561889,0.186864,0.890339,-0.431749
9094975293,-0.402904,-0.308194,0.561685,0.189072,0.885981,-0.432388
9094977789,-0.340557,-0.368184,0.561612,0.186131,0.890343,-0.431030
9094980285,-0.217304,-0.427300,0.622698,0.187577,0.889639,-0.430272
9094982781,-0.158885,-0.304478,0.684265,0.182513,0.891743,-0.432556
9094985277,-0.222476,-0.183514,0.684542,0.186167,0.888127,-0.433186
9094987772,-0.161373,-0.182531,0.684672,0.189072,0.888871,-0.433885
9094990268,-0.098831,-0.242416,0.623571,0.189766,0.893256,-0.433206
9094992764,-0.036288,-0.302300,0.562469,0.189080,0.887415,-0.433865
9094995260,-0.097195,-0.303176,0.501310,0.189088,0.887404,-0.434594
9094997756,-0.159542,-0.243185,0.501383,0.189773,0.888910,-0.431689
9095000251,-0.164518,0.000707,0.502198,0.191941,0.888941,-0.430931
9095002747,-0.105903,0.123636,0.502736,0.197006,0.889728,-0.430144
9095005243,-0.169298,0.244706,0.441985,0.192717,0.893219,-0.437539
9095007739,-0.232693,0.365777,0.381233,0.189088,0.885959,-0.433845
9095010235,-0.233937,0.426750,0.381437,0.189038,0.884579,-0.428725
9095012730,-0.232889,0.365670,0.442262,0.190513,0.883115,-0.430143
