Timestamp (us),Percentage (%),Voltage (V),Charging Status
9095429662,95.348099,3.953481,0.000000
9096430192,95.314514,3.953145,0.000000
9097430723,95.329300,3.953293,0.000000
9098431257,95.333313,3.953333,0.000000
9099431788,95.329300,3.953293,0.000000
9100432319,95.335999,3.953360,0.000000
9101432851,95.325272,3.953253,0.000000
9102433382,95.287659,3.952877,0.000000
9103433913,95.287659,3.952877,0.000000
9104434444,95.262146,3.952621,0.000000
9105434977,95.280945,3.952810,0.000000
9106435507,95.270203,3.952702,0.000000
9107436038,95.271545,3.952715,0.000000
9108436571,95.274231,3.952742,0.000000
9109437102,95.262146,3.952621,0.000000
9110437636,95.252747,3.952528,0.000000
9111438167,95.251404,3.952514,0.000000
9112438698,95.258118,3.952581,0.000000
9113439229,95.236649,3.952367,0.000000
9114439760,95.223206,3.952232,0.000000
9115440295,95.209778,3.952098,0.000000
9116440826,95.203064,3.952031,0.000000
9117441360,95.239319,3.952393,0.000000
