Timestamp (us),Temperature (degC)
9598690032,34.000000
9599690939,34.000000
9600691845,34.000000
9601692752,34.000000
9602693659,34.000000
9603694565,34.000000
9604695474,34.000000
9605696381,34.000000
9606697288,34.000000
9607698194,34.000000
9608699101,34.000000
9609700008,34.000000
9610700915,34.000000
9611701823,34.000000
9612702730,34.000000
9613703637,34.000000
9614704544,34.000000
9615705449,34.000000
9616706356,34.000000
9617707263,34.000000
9618708170,34.000000
9619709078,34.000000
9620709984,34.000000
9621710891,34.000000
9622711798,34.000000
9623712704,34.000000
9624713611,34.000000
9625714517,34.000000
9626715424,34.125000
9627716332,34.025002
9628717239,34.000000
9629718149,34.000000
9630719052,34.000000
9631719957,34.000000
9632720863,34.000000
9633721769,34.000000
9634722675,34.000000
9635723580,34.000000
9636724488,34.000000
9637725393,33.924999
9638726299,33.900002
9639727203,34.000000
9640728108,34.000000
9641729013,34.000000
9642729917,33.950001
9643730822,33.875000
9644731728,33.875000
9645732632,33.875000
9646733547,33.950001
9647734439,33.950001
9648735343,33.875000
9649736247,33.875000
9650737150,33.875000
