Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
9145253305,9.958858,13.853849,5.971907,0.031353,1.024873,-0.052539
9145255802,9.959221,15.008968,5.965609,0.017670,1.028664,-0.062836
9145258302,10.082104,16.102777,5.778014,0.023899,1.023415,-0.035191
9145260798,10.449142,17.256878,5.530274,0.017930,1.019784,-0.022929
9145263295,10.938077,18.167595,5.284297,0.002103,1.019264,-0.041276
9145265792,11.487733,18.835135,5.100551,0.001912,1.019913,-0.020924
9145268290,11.976854,19.137688,4.736512,-0.000476,1.023470,0.003786
9145270788,12.343946,19.258051,4.373030,-0.016249,1.028764,-0.014517
9145273285,12.528193,19.135429,3.949532,-0.026406,1.027412,-0.018273
9145275782,12.529668,19.013002,3.464690,-0.023724,1.028021,0.005744
9145278280,12.287726,18.769072,2.797573,-0.032444,1.030995,0.007850
9145280777,11.802031,18.525438,2.068895,-0.052590,1.040667,-0.005380
9145283275,11.194153,18.221312,1.400800,-0.057852,1.046435,0.017861
9145285772,10.647433,17.856186,0.672566,-0.055823,1.052148,0.039002
9145288270,10.100485,17.369572,0.005684,-0.066608,1.060979,0.034589
9145290767,9.736665,16.821760,-0.720900,-0.073870,1.069010,0.041111
9145293265,9.433662,16.334745,-1.386909,-0.068329,1.071023,0.071710
9145295762,9.313410,15.786740,-1.991244,-0.069068,1.078989,0.080483
9145298260,9.314941,15.238640,-2.534453,-0.079826,1.088555,0.073896
9145300758,9.194083,14.569356,-2.956060,-0.079833,1.100861,0.086343
9145303255,9.134042,13.960873,-3.317092,-0.067631,1.105760,0.107591
9145305753,9.012748,13.109411,-3.616329,-0.069841,1.106492,0.111206
9145308250,8.891339,11.893174,-3.913577,-0.075598,1.113082,0.111192
9145310748,8.708413,10.190881,-4.087014,-0.066972,1.112244,0.120728
9145313245,8.281295,8.306705,-4.199643,-0.058966,1.110730,0.118625
9145315743,7.670802,6.301449,-4.190888,-0.065308,1.116659,0.103338
9145318240,6.877159,4.296595,-4.122099,-0.070372,1.119609,0.103304
9145320750,6.143973,2.413547,-3.871692,-0.061175,1.111462,0.122240
9145323234,5.472021,0.712681,-3.682748,-0.056117,1.104889,0.119339
9145325731,5.043863,-0.866890,-3.432905,-0.063223,1.101396,0.098885
9145328229,4.615951,-2.264177,-3.244745,-0.062508,1.097765,0.096686
9145330726,4.370507,-3.418270,-2.875192,-0.053206,1.089659,0.104721
9145333224,4.186353,-4.207791,-2.568098,-0.049525,1.083854,0.094544
9145335722,4.184875,-4.693427,-2.140629,-0.052421,1.076643,0.086463
9145338219,4.183644,-4.996779,-1.774843,-0.046781,1.065661,0.094437
9145340717,4.121257,-5.239131,-1.348919,-0.034531,1.061891,0.102538
9145343214,3.998034,-5.603079,-0.983238,-0.029425,1.058233,0.097479
9145345712,3.813748,-6.210110,-0.616450,-0.022884,1.050936,0.090955
9145348209,3.568457,-6.877836,-0.249548,-0.009254,1.041330,0.101208
9145350707,3.262199,-7.484667,0.116803,0.002244,1.032488,0.107082
9145353205,2.895371,-7.970015,0.360897,0.006008,1.030335,0.091845
9145355702,2.406381,-8.455058,0.665243,0.009035,1.032529,0.081721
9145358200,1.856385,-9.000797,0.969701,0.020544,1.028760,0.091267
9145360697,1.245499,-9.242457,1.272284,0.031342,1.020658,0.094959
9145363195,0.634708,-9.180140,1.573210,0.032958,1.021434,0.078994
9145365692,-0.097979,-8.874438,1.872373,0.031652,1.021505,0.063718
9145368190,-1.013378,-8.386152,2.109198,0.040277,1.012702,0.065927
9145370687,-1.989518,-7.715484,2.284122,0.046789,1.006840,0.063775
9145373185,-3.087479,-7.166313,2.398585,0.043221,1.001106,0.051337
9145375682,-4.185667,-6.738628,2.574399,0.043192,0.990957,0.044720
9145378180,-5.405715,-6.554031,2.690413,0.048194,0.983638,0.046900
9145380678,-6.626162,-6.430020,2.928136,0.053966,0.977053,0.045461
9145383175,-7.907178,-6.184527,3.043601,0.054752,0.973450,0.035994
9145385673,-9.127207,-5.939134,3.159284,0.053986,0.967648,0.034489
9145388170,-10.103252,-5.572549,3.275177,0.055278,0.955986,0.040229
9145390668,-10.835353,-5.206365,3.391944,0.055892,0.945798,0.042339
9145393165,-11.140511,-4.719290,3.509577,0.053608,0.940707,0.048090
9145395663,-11.018176,-4.172433,3.446342,0.052000,0.938487,0.061863
9145398160,-10.529659,-3.383099,3.322404,0.050457,0.933395,0.066168
9145400658,-9.735962,-2.411981,3.137875,0.043916,0.929108,0.061703
9145403155,-8.881488,-1.501655,3.014583,0.039532,0.929861,0.064568
9145405653,-8.149423,-0.773308,3.013226,0.045376,0.931270,0.063189
9145408150,-7.600165,-0.166356,2.951188,0.041846,0.931343,0.052250
9145410648,-7.233735,0.258405,2.828801,0.036868,0.934328,0.043496
9145413146,-6.866718,0.743648,2.524019,0.036948,0.940876,0.041366
9145415643,-6.621654,1.289888,2.218469,0.039251,0.948871,0.036365
9145418141,-6.498713,1.958023,1.972507,0.042947,0.954656,0.035722
9145420638,-6.497917,2.687258,1.786465,0.045777,0.956048,0.045212
9145423136,-6.435944,3.416289,1.539953,0.047956,0.958201,0.047432
9145425633,-6.251810,4.145016,1.233190,0.054540,0.961781,0.046805
9145428131,-6.006310,4.873433,0.805269,0.056700,0.963202,0.050474
9145430628,-5.761189,5.602060,0.498724,0.054483,0.962482,0.053351
9145433126,-5.516276,6.269995,0.253199,0.060288,0.958807,0.051207
9145435623,-5.271742,6.938139,0.129049,0.069011,0.963076,0.055696
9145438121,-4.905236,7.606082,0.005337,0.070561,0.967446,0.049932
9145440618,-4.416567,8.273722,-0.178627,0.069965,0.972573,0.041243
9145443116,-4.050288,8.820177,-0.240988,0.074286,0.971070,0.044186
9145445613,-3.744825,9.305834,-0.363924,0.078677,0.969596,0.039863
9145448111,-3.622927,9.670511,-0.304788,0.082513,0.976161,0.025420
9145450609,-3.562015,10.035291,-0.245871,0.084106,0.979824,0.014564
9145453106,-3.745276,10.278983,-0.126475,0.082652,0.979837,0.014548
9145455604,-3.867702,10.644270,0.053163,0.079050,0.982778,0.013803
9145458101,-3.928725,11.130840,0.110981,0.074776,0.987195,0.008702
9145460599,-3.867660,11.981985,0.167247,0.075406,0.985702,0.017419
9145463097,-3.867240,13.319491,0.159954,0.076840,0.984233,0.018150
9145465594,-3.745149,14.900188,0.273149,0.080550,0.987852,0.013858
9145468091,-3.562223,16.602482,0.446587,0.084018,0.986306,0.029873
9145470589,-3.135636,18.000500,0.683244,0.079506,0.987009,0.045817
9145473087,-2.465142,19.276527,0.921437,0.079485,0.987724,0.048729
9145475584,-1.611518,20.491354,1.099928,0.085328,0.990581,0.048815
9145478081,-0.940229,21.888554,1.094706,0.079613,0.996464,0.043709
9145480579,-0.390855,23.468342,1.088053,0.078248,1.000856,0.038640
9145483077,0.036489,24.865944,1.081957,0.074565,1.009557,0.051747
9145485574,0.219830,26.081556,1.075983,0.073904,1.016831,0.051794
9145488072,0.280933,27.054295,1.131586,0.071063,1.021227,0.048889
9145490569,0.158660,27.905947,1.308573,0.071666,1.027688,0.067840
9145493067,-0.085567,28.818596,1.484791,0.065750,1.028423,0.078682
9145495564,-0.329774,29.792042,1.660679,0.067929,1.032747,0.083099
9145498062,-0.512598,30.825974,1.715077,0.064192,1.037807,0.098357
9145500559,-0.451287,31.859400,1.709660,0.057637,1.043651,0.104870
9145503057,-0.389995,32.832027,1.704574,0.060544,1.046522,0.107831
9145505554,-0.145782,33.682770,1.700807,0.054625,1.051600,0.123065
9145508052,0.098412,34.472713,1.697371,0.047489,1.050268,0.107715
9145510549,0.342757,35.140961,1.633910,0.053440,1.049547,0.093240
9145513047,0.342929,35.688122,1.630927,0.049222,1.056159,0.084522
9145515544,-0.023196,36.236099,1.748010,0.042224,1.059226,0.059032
9145518042,-0.816264,36.663177,1.864227,0.050926,1.062038,0.064237
9145520540,-1.792460,37.151455,2.040146,0.048612,1.070693,0.086079
9145523037,-2.829454,37.639732,2.155158,0.048253,1.080258,0.057077
9145525535,-3.927605,38.189007,2.330309,0.056235,1.083080,0.061547
9145528032,-5.025697,38.920673,2.504465,0.056601,1.073517,0.089822
9145530530,-5.879958,39.895222,2.738857,0.057402,1.069196,0.078170
9145533027,-6.490632,40.930378,3.095167,0.067349,1.068292,0.101529
9145535525,-6.918764,41.843845,3.574171,0.060809,1.073418,0.105856
9145538023,-7.224810,42.513836,3.994249,0.064047,1.075696,0.073932
9145540521,-7.530934,42.940632,4.415654,0.073783,1.063847,0.108834
9145543018,-7.837095,43.245842,4.837722,0.070901,1.066055,0.108092
9145545515,-8.143332,43.307869,5.261115,0.073259,1.054521,0.078961
9145548013,-8.510386,43.309093,5.623934,0.075096,1.052917,0.113127
9145550510,-8.999640,43.189034,6.047667,0.075841,1.056539,0.114616
9145553008,-9.611055,43.069283,6.531651,0.076840,1.050848,0.081153
9145555505,-10.222301,42.888622,6.955278,0.075104,1.050749,0.110203
9145558004,-10.711536,42.829361,7.378680,0.069892,1.043503,0.115905
9145560502,-11.017263,42.708683,7.621004,0.067766,1.034131,0.101276
9145562999,-11.200241,42.648190,7.620680,0.062500,1.034104,0.119387
9145565497,-11.382841,42.587486,7.498980,0.060995,1.024684,0.115665
9145567994,-11.443070,42.587170,7.256009,0.055937,1.018948,0.106845
9145570492,-11.564626,42.708748,7.133533,0.040623,1.024129,0.116163
9145572989,-11.625216,42.769444,7.011607,0.035810,1.021387,0.084839
9145575487,-11.869331,42.830738,7.071091,0.034295,1.017031,0.086970
9145577985,-12.174830,42.831554,7.252063,0.029113,1.017762,0.097093
9145580482,-12.541355,42.710873,7.433481,0.028483,1.010566,0.080316
9145582980,-12.846476,42.711475,7.493077,0.022528,1.005492,0.089660
9145585477,-13.212167,42.833569,7.430416,0.018825,1.001152,0.092494
9145587975,-13.638844,42.955753,7.367536,0.010923,1.005603,0.086626
9145590472,-14.126186,42.895447,7.184056,-0.001575,0.999863,0.095166
9145592970,-14.613944,42.713753,7.122616,-0.002318,1.002035,0.098808
9145595467,-15.223753,42.289082,7.062065,0.000577,1.001280,0.099561
9145597965,-15.833562,41.864410,7.001513,-0.001659,0.998381,0.102421
9145600462,-16.443029,41.317936,6.820249,-0.004524,0.996975,0.096565
9145602960,-17.052097,40.832050,6.517276,-0.006720,0.997712,0.098727
9145605457,-17.722326,40.407158,6.274442,-0.012587,0.999190,0.105214
9145607955,-18.148359,40.164158,5.970799,-0.008313,0.994049,0.109583
9145610453,-18.452593,39.981853,5.727950,-0.003354,0.999746,0.128576
