Timestamp (us),Percentage (%),Power (dBm)
9095879476,88.000000,-56.000000
9096890441,90.000000,-55.000000
9097898870,92.000000,-54.000000
9098885158,92.000000,-54.000000
9099887406,100.000000,-50.000000
9100876688,90.000000,-55.000000
9101882598,92.000000,-54.000000
9102888541,78.000000,-61.000000
9103883608,78.000000,-61.000000
9104882033,96.000000,-52.000000
9105878459,96.000000,-52.000000
9106885311,90.000000,-55.000000
9107880713,98.000000,-51.000000
9108876677,96.000000,-52.000000
9109895101,96.000000,-52.000000
9110876050,82.000000,-59.000000
9111884463,96.000000,-52.000000
9112880396,94.000000,-53.000000
9113886359,96.000000,-52.000000
9114879767,88.000000,-56.000000
9115898234,96.000000,-52.000000
9116876670,98.000000,-51.000000
