Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
9466972605,0.024221,-0.360404,-0.000973,-0.012217,0.998043,-0.015818
9466975108,-0.097596,-0.360019,-0.061692,-0.013646,0.998788,-0.018734
9466977610,-0.158511,-0.359691,-0.061679,-0.017292,0.995920,-0.020950
9466980112,-0.280559,-0.419807,0.059864,-0.015837,0.995908,-0.020940
9466982614,-0.341582,-0.419142,0.181249,-0.009256,0.999485,-0.021607
9466985116,-0.341515,-0.479987,0.181318,-0.010723,0.997322,-0.022352
9466987619,-0.219596,-0.602220,0.181528,-0.011466,0.997322,-0.020176
9466990121,-0.158579,-0.724359,0.121025,-0.009297,0.998747,-0.016521
9466992623,-0.097580,-0.846458,0.060542,-0.007838,0.997289,-0.018696
9466995126,-0.097507,-0.907328,-0.000057,-0.010761,0.995137,-0.019451
9466997628,-0.036447,-0.907417,-0.060755,-0.009345,0.991492,-0.017998
9467000130,0.085413,-0.846427,-0.000143,-0.004948,0.993640,-0.020140
9467002632,0.207278,-0.846591,-0.000129,-0.006431,0.990747,-0.019433
9467005135,0.207419,-0.785666,-0.121666,-0.007185,0.989295,-0.017262
9467007637,0.146408,-0.785204,-0.121635,-0.005672,0.996542,-0.017228
9467010139,0.085416,-0.784742,-0.121604,-0.006410,0.995820,-0.016509
9467012642,0.024197,-0.905916,0.000091,-0.002073,0.993603,-0.015030
9467015144,0.024150,-0.966608,0.000218,-0.002103,0.993592,-0.010669
9467017646,0.024019,-1.027123,0.061049,-0.008605,0.998004,-0.012157
9467020149,0.023929,-1.026641,0.121736,-0.010017,1.004544,-0.010693
9467022651,-0.037108,-1.025945,0.182396,-0.011455,1.006734,-0.010696
9467025153,0.023807,-0.964702,0.242925,-0.018083,1.000968,-0.005674
9467027656,0.023840,-0.903422,0.242722,-0.017397,0.995157,-0.006414
9467030158,0.084738,-0.964330,0.242779,-0.010751,0.998759,-0.016532
9467032660,0.084837,-1.025322,0.121418,0.003833,0.998653,-0.021514
9467035163,0.023947,-1.024943,0.060668,0.005289,1.000089,-0.020045
9467037665,-0.036923,-1.024565,-0.000064,-0.012181,0.998780,-0.020177
9467040167,-0.158803,-1.023813,-0.000078,-0.017355,0.993002,-0.015144
9467042669,-0.158711,-1.084626,-0.060657,-0.013016,0.992233,-0.012207
9467045171,-0.097592,-1.023683,-0.121463,-0.007254,0.989994,-0.006356
9467047674,-0.036492,-0.962758,-0.182250,-0.005788,0.986368,-0.012172
9467050176,0.024548,-0.962830,-0.242891,-0.008633,0.990757,-0.016541
9467052678,0.024540,-0.962528,-0.242815,-0.012231,0.994419,-0.018010
9467055181,0.146299,-0.901361,-0.121440,-0.009314,0.992227,-0.021630
9467057683,0.207239,-0.840317,-0.121521,0.000919,1.000123,-0.019350
9467060185,0.085528,-0.717986,-0.243161,0.009014,1.007329,-0.024356
9467062688,-0.036225,-0.717648,-0.364509,0.015557,1.007273,-0.023581
9467065190,-0.158065,-0.656015,-0.364535,0.015573,1.004385,-0.029406
9467067692,-0.219045,-0.655435,-0.303722,0.017741,1.000019,-0.032312
9467070194,-0.280005,-0.654855,-0.242928,0.009036,1.000100,-0.036010
9467072696,-0.341026,-0.776229,-0.181900,-0.004020,1.003115,-0.038277
9467075199,-0.219107,-0.898369,-0.181576,-0.010518,1.006805,-0.041221
9467077701,-0.097146,-0.898517,-0.181505,-0.003959,1.012545,-0.036067
9467080203,0.085802,-0.776927,-0.181680,-0.003299,1.006001,-0.033901
9467082706,0.146676,-0.593651,-0.060584,-0.021495,1.006146,-0.032581
9467085208,0.207533,-0.532544,0.000021,-0.013477,1.006810,-0.033974
9467087710,0.207221,-0.654012,0.121685,-0.016430,0.999581,-0.036199
9467090213,0.207033,-0.714625,0.182478,-0.035384,0.995378,-0.035624
9467092715,0.267831,-0.714457,0.243134,-0.032498,0.996069,-0.031239
9467095217,0.328856,-0.592653,0.182106,-0.020873,0.992351,-0.033346
9467097720,0.450848,-0.410126,0.120978,-0.031792,0.990990,-0.034158
9467100222,0.450866,-0.166090,0.120434,-0.041343,0.987414,-0.024789
9467102724,0.389899,0.017108,0.120010,-0.045844,0.981611,-0.011755
9467105226,0.328871,0.078294,0.119839,-0.058885,0.984631,-0.016203
9467107728,0.328891,0.139088,0.058969,-0.066872,0.989044,-0.013340
9467110231,0.328907,0.321974,0.058572,-0.068391,0.981072,-0.013376
9467112733,0.328842,0.504962,0.118880,-0.062613,0.974496,-0.014808
9467115235,0.389641,0.565724,0.179428,-0.056803,0.975169,-0.012582
9467117738,0.450422,0.626466,0.239958,-0.058935,0.975205,-0.019867
9467120240,0.450361,0.748223,0.239630,-0.067645,0.975283,-0.022839
9467122742,0.328571,0.992166,0.178329,-0.062622,0.975216,-0.012625
9467125245,0.206819,1.236033,0.117048,-0.053823,0.979513,-0.017635
9467127747,0.146094,1.418472,-0.004786,-0.066881,0.981080,-0.021361
9467130249,0.146292,1.661775,-0.065995,-0.059570,0.977416,-0.030770
9467132751,0.207352,1.904944,-0.066473,-0.045086,0.977274,-0.021213
9467135254,0.146541,2.209445,-0.067091,-0.047978,0.975857,-0.025601
9467137756,0.024764,2.453088,-0.067590,-0.052960,0.988964,-0.026323
9467140258,-0.096933,2.635519,-0.128667,-0.053693,0.984627,-0.030704
9467142761,-0.218591,2.817893,-0.189726,-0.049356,0.986028,-0.024852
9467145263,-0.279345,2.878041,-0.250505,-0.043514,0.988160,-0.025529
9467147765,-0.401109,2.938544,-0.250567,-0.045687,0.992523,-0.021897
9467150267,-0.462137,2.999289,-0.068505,-0.036914,0.991021,-0.029833
9467152770,-0.461995,3.120459,-0.008030,-0.027411,1.004710,-0.020270
9467155272,-0.462118,3.059641,0.052802,-0.037585,1.001179,-0.026172
9467157776,-0.401086,2.937155,-0.068350,-0.036793,1.009157,-0.026141
9467160278,-0.340018,2.997757,-0.129175,-0.025202,1.006874,-0.021701
9467162780,-0.400760,3.180744,-0.190266,-0.021563,1.007568,-0.020945
9467165282,-0.461626,3.302913,-0.190526,-0.025893,1.011958,-0.020963
9467167785,-0.522615,3.364264,-0.129954,-0.027282,1.012718,-0.029695
9467170287,-0.461666,3.241936,-0.190400,-0.020780,1.016990,-0.018002
