Timestamp (us),Temperature (degC)
9769732600,39.625000
9770730906,39.750000
9771729214,39.674999
9772727520,39.625000
9773725829,39.625000
9774724135,39.625000
9775722446,39.724998
9776720750,39.750000
9777719058,39.724998
9778717365,39.625000
9779715673,39.750000
9780713982,39.750000
9781712289,39.750000
9782710598,39.750000
9783708905,39.750000
9784707215,39.750000
9785705522,39.825001
9786703832,39.849998
9787702139,39.750000
9788700448,39.750000
9789698757,39.750000
9790697066,39.750000
9791695376,39.750000
9792693683,39.750000
9793691994,39.750000
9794690301,39.750000
9796686920,39.750000
9797685229,39.875000
9798683538,39.875000
9799681848,39.875000
9800680159,39.875000
9801678468,39.875000
9802676779,39.875000
9803675088,39.875000
9804673400,39.875000
9805671709,39.875000
9806670020,39.875000
9807668330,39.875000
9808666640,39.875000
9809664950,39.875000
9810663261,39.875000
9811661571,39.875000
9812659883,39.799999
9813658192,39.775002
9814656504,39.875000
9815654814,39.875000
9816653126,39.875000
9817651436,39.875000
9818649748,39.875000
9819648058,39.875000
9820646370,39.875000
9821644681,39.875000
9822642993,39.875000
9823641303,39.875000
9824639616,39.875000
9825637926,39.875000
9826636239,39.875000
9827634549,39.875000
9828632861,39.875000
9829631173,39.875000
9830629484,39.875000
9831627796,39.875000
9832626108,39.875000
9833624419,40.000000
9834622731,39.900002
9835621043,39.875000
9836619355,39.875000
9837617666,39.875000
9838615978,39.875000
