Timestamp (us),Percentage (%),Power (dBm)
9166878221,88.000000,-56.000000
9167881778,90.000000,-55.000000
9168902731,84.000000,-58.000000
9169878672,86.000000,-57.000000
9170898318,86.000000,-57.000000
9171885516,80.000000,-60.000000
9172881446,84.000000,-58.000000
9173877392,74.000000,-63.000000
9174888319,84.000000,-58.000000
9175876778,90.000000,-55.000000
9176877710,82.000000,-59.000000
9177888624,84.000000,-58.000000
9178892060,82.000000,-59.000000
9179880503,84.000000,-58.000000
9180888926,86.000000,-57.000000
9181882355,90.000000,-55.000000
9182885794,96.000000,-52.000000
9183896754,94.000000,-53.000000
9184882658,100.000000,-50.000000
9185881092,94.000000,-53.000000
9186877054,78.000000,-61.000000
9187875817,94.000000,-53.000000
9188876583,86.000000,-57.000000
9189884833,92.000000,-54.000000
9190895778,92.000000,-54.000000
9191876728,92.000000,-54.000000
9192890149,80.000000,-60.000000
9193883606,94.000000,-53.000000
9194882021,94.000000,-53.000000
9195880436,100.000000,-50.000000
9196901389,78.000000,-61.000000
9197879804,96.000000,-52.000000
9198880739,90.000000,-55.000000
9199876701,78.000000,-61.000000
9200885110,76.000000,-62.000000
9201876750,80.000000,-60.000000
9202889499,80.000000,-60.000000
9203880408,88.000000,-56.000000
9204878869,80.000000,-60.000000
9205879773,84.000000,-58.000000
9206878233,82.000000,-59.000000
9207889147,84.000000,-58.000000
9208887578,88.000000,-56.000000
9209893516,100.000000,-49.000000
9210876954,100.000000,-49.000000
9211897885,96.000000,-52.000000
9212886308,96.000000,-52.000000
9213884739,80.000000,-60.000000
9214880667,98.000000,-51.000000
9215889107,76.000000,-62.000000
9216877559,76.000000,-62.000000
9217888471,86.000000,-57.000000
9218889403,94.000000,-53.000000
9219877852,82.000000,-59.000000
9220888766,78.000000,-61.000000
9221887194,90.000000,-55.000000
9222885625,94.000000,-53.000000
9223879081,92.000000,-54.000000
9224877514,94.000000,-53.000000
9225878442,84.000000,-58.000000
9226881847,86.000000,-57.000000
9227900298,80.000000,-60.000000
9228890053,70.000000,-65.000000
9229909667,86.000000,-57.000000
9230888076,80.000000,-60.000000
9231886505,86.000000,-57.000000
9232888888,84.000000,-58.000000
9233880859,86.000000,-57.000000
9234877172,78.000000,-61.000000
9235885224,84.000000,-58.000000
9236884564,74.000000,-63.000000
9237893564,82.000000,-59.000000
9238878032,80.000000,-60.000000
9239886468,94.000000,-53.000000
9240884987,92.000000,-54.000000
9241884511,94.000000,-53.000000
9242879248,92.000000,-54.000000
9243902453,92.000000,-54.000000
9244888583,86.000000,-57.000000
9245889512,88.000000,-56.000000
9246885437,86.000000,-57.000000
9247881360,92.000000,-54.000000
9248887294,92.000000,-54.000000
9249885719,88.000000,-56.000000
9250877377,90.000000,-55.000000
9251877597,82.000000,-59.000000
9252881024,94.000000,-53.000000
9253899918,86.000000,-57.000000
9254895364,88.000000,-56.000000
9255887982,82.000000,-59.000000
9256877454,86.000000,-57.000000
9257890641,90.000000,-55.000000
9258881575,78.000000,-61.000000
9259887491,70.000000,-65.000000
9260881812,80.000000,-60.000000
9261877518,82.000000,-59.000000
9262887768,96.000000,-52.000000
9263891197,90.000000,-55.000000
9264879644,88.000000,-56.000000
9265889681,100.000000,-50.000000
9266888988,92.000000,-54.000000
9267877595,90.000000,-55.000000
9268877607,92.000000,-54.000000
9269883374,92.000000,-54.000000
9270882677,86.000000,-57.000000
9271888594,96.000000,-52.000000
9272882012,88.000000,-56.000000
9273905458,92.000000,-54.000000
9274888865,90.000000,-55.000000
9275879812,92.000000,-54.000000
