Timestamp (us),Percentage (%),Power (dBm)
9166560496,76.000000,-62.000000
9167553804,76.000000,-62.000000
9168562114,82.000000,-59.000000
9169560467,72.000000,-64.000000
9170556271,76.000000,-62.000000
9171559593,76.000000,-62.000000
9172559486,76.000000,-62.000000
9173556260,82.000000,-59.000000
9174564554,82.000000,-59.000000
9175564546,50.000000,-75.000000
9176551254,78.000000,-61.000000
9177569519,80.000000,-60.000000
9178558732,74.000000,-63.000000
9179560255,82.000000,-59.000000
9180558639,78.000000,-61.000000
9181552859,68.000000,-66.000000
9182556164,72.000000,-64.000000
9183558796,78.000000,-61.000000
9184550351,80.000000,-60.000000
9185568614,74.000000,-63.000000
9186559482,78.000000,-61.000000
9187558847,90.000000,-55.000000
9188557543,96.000000,-52.000000
9189559982,100.000000,-50.000000
9190552762,98.000000,-51.000000
9191558576,94.000000,-53.000000
9192558617,100.000000,-50.000000
9193552750,100.000000,-50.000000
9194563539,96.000000,-52.000000
9195566858,98.000000,-51.000000
9196553586,100.000000,-50.000000
9197556022,100.000000,-50.000000
9198558988,92.000000,-54.000000
9199562771,86.000000,-57.000000
9200559014,82.000000,-59.000000
9201559027,90.000000,-55.000000
9202555134,88.000000,-56.000000
9203558452,80.000000,-60.000000
9204566758,78.000000,-61.000000
9205559078,74.000000,-63.000000
9206565902,78.000000,-61.000000
9207554244,76.000000,-62.000000
9208557577,76.000000,-62.000000
9209565500,84.000000,-58.000000
9210556705,64.000000,-68.000000
9211559154,86.000000,-57.000000
9212552060,76.000000,-62.000000
9213576664,76.000000,-62.000000
9214566601,100.000000,-49.000000
9215563310,100.000000,-49.000000
9216561647,92.000000,-54.000000
9217554204,94.000000,-53.000000
9218562315,98.000000,-51.000000
9219559257,96.000000,-52.000000
9220559270,94.000000,-53.000000
9221568203,98.000000,-51.000000
9222567940,96.000000,-52.000000
9223567343,98.000000,-51.000000
9224555680,96.000000,-52.000000
9225556499,100.000000,-50.000000
9226554819,94.000000,-53.000000
9227569357,88.000000,-56.000000
9228555641,74.000000,-63.000000
9229562259,90.000000,-55.000000
9230570563,84.000000,-58.000000
9231553612,78.000000,-61.000000
9232557240,70.000000,-65.000000
9233559438,74.000000,-63.000000
9234556355,76.000000,-62.000000
9235559694,82.000000,-59.000000
9236560531,84.000000,-58.000000
9237559487,72.000000,-64.000000
9238554623,78.000000,-61.000000
9239552952,78.000000,-61.000000
9240566234,88.000000,-56.000000
9241562059,72.000000,-64.000000
9242557908,80.000000,-60.000000
9243551205,78.000000,-61.000000
9244557011,98.000000,-51.000000
9245552848,98.000000,-51.000000
9246561161,94.000000,-53.000000
9247564459,90.000000,-55.000000
9248557782,92.000000,-54.000000
9249559641,96.000000,-52.000000
9250564386,92.000000,-54.000000
9251559667,94.000000,-53.000000
9252561035,98.000000,-51.000000
9253556030,94.000000,-53.000000
9254557651,96.000000,-52.000000
9255563333,100.000000,-50.000000
9256554283,94.000000,-53.000000
9257557590,90.000000,-55.000000
9258553411,82.000000,-59.000000
9259554221,78.000000,-61.000000
9260559164,74.000000,-63.000000
9261559795,84.000000,-58.000000
9262556654,76.000000,-62.000000
9263558983,78.000000,-61.000000
9264561513,86.000000,-57.000000
9265555488,82.000000,-59.000000
9266564908,76.000000,-62.000000
9267560738,70.000000,-65.000000
9268564009,88.000000,-56.000000
9269554852,98.000000,-51.000000
9270560665,98.000000,-51.000000
9271563958,100.000000,-49.000000
9272554781,96.000000,-52.000000
9273559948,96.000000,-52.000000
9274561379,92.000000,-54.000000
9275557192,100.000000,-50.000000
