Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
9679678656,0.136263,-6.258690,2.562702,-0.096127,0.971242,-0.227732
9679681156,0.014470,-6.259266,2.623748,-0.098268,0.967595,-0.223361
9679683657,-0.107538,-6.198503,2.623742,-0.091056,0.973468,-0.224835
9679686162,-0.168871,-6.076210,2.562700,-0.083094,0.975712,-0.230677
9679688655,-0.229776,-6.076593,2.623759,-0.085270,0.975695,-0.228489
9679691155,-0.291141,-5.954688,2.684864,-0.085992,0.974961,-0.229942
9679693654,-0.292077,-5.710299,2.746028,-0.080159,0.972105,-0.232140
9679696154,-0.231649,-5.587817,2.746088,-0.080165,0.972831,-0.232140
9679698654,-0.171236,-5.465528,2.807221,-0.079457,0.975017,-0.231415
9679701154,-0.171466,-5.404383,2.807244,-0.075824,0.975050,-0.230697
9679703653,-0.110808,-5.343046,2.807281,-0.080164,0.972832,-0.231413
9679706153,0.071613,-5.281521,2.868419,-0.080178,0.975014,-0.227775
9679708652,0.253803,-5.158849,2.929580,-0.082395,0.980082,-0.224130
9679711152,0.496897,-5.035794,2.929682,-0.083106,0.977895,-0.226311
9679713652,0.740468,-5.034836,2.868666,-0.083095,0.977171,-0.223401
9679716152,1.105357,-4.911204,2.807723,-0.083077,0.976452,-0.216125
9679718651,1.287349,-4.727001,2.746760,-0.081615,0.975010,-0.218312
9679721151,1.530213,-4.542800,2.746885,-0.081660,0.980094,-0.218312
9679723651,1.651515,-4.420320,2.808032,-0.085268,0.977156,-0.219030
9679726150,1.894625,-4.297071,2.747061,-0.086636,0.967703,-0.217572
9679728650,2.076601,-4.113061,2.747171,-0.083730,0.968459,-0.213214
9679731150,2.319252,-3.867521,2.686245,-0.083744,0.969181,-0.218307
9679733649,2.562148,-3.682934,2.564223,-0.089526,0.965497,-0.219747
9679736149,2.683267,-3.498728,2.442173,-0.086673,0.972061,-0.216844
9679738649,2.682577,-3.315292,2.442241,-0.087380,0.969876,-0.216842
9679741149,2.560109,-3.132237,2.442281,-0.093895,0.965452,-0.226283
9679743648,2.437395,-2.888231,2.503417,-0.093134,0.961099,-0.228468
9679746148,2.436982,-2.765360,2.320242,-0.088043,0.961147,-0.224844
9679748647,2.375435,-2.581728,2.198149,-0.085879,0.961888,-0.229943
9679751147,2.253459,-2.520578,2.075997,-0.083706,0.962634,-0.229949
9679753647,2.131221,-2.398669,2.076014,-0.080785,0.959748,-0.236505
9679756147,1.948079,-2.277145,2.137091,-0.083705,0.961174,-0.237225
9679758646,1.886023,-1.971803,2.198264,-0.079343,0.961215,-0.235054
9679761146,1.763079,-1.666651,2.259422,-0.074265,0.961256,-0.239433
9679763646,1.639921,-1.300160,2.259531,-0.077174,0.961958,-0.237970
9679766146,1.456334,-1.056152,2.259579,-0.077913,0.963404,-0.237968
9679768645,1.334064,-0.934630,2.381743,-0.078623,0.961217,-0.239421
9679771145,1.272699,-0.812724,2.442848,-0.076443,0.959777,-0.246703
9679773645,1.150905,-0.813299,2.503893,-0.077171,0.961229,-0.240153
9679776144,1.090016,-0.813491,2.503879,-0.075012,0.963427,-0.240886
9679778644,0.908041,-0.997500,2.503768,-0.072850,0.965626,-0.239437
9679781144,0.847596,-1.120176,2.564782,-0.075008,0.964159,-0.234338
9679783643,0.665390,-1.243041,2.564694,-0.078619,0.961950,-0.232873
9679786143,0.665604,-1.304379,2.625745,-0.075024,0.966340,-0.232155
