Timestamp (us),Percentage (%),Power (dBm)
9679796274,100.000000,-49.000000
9680793664,100.000000,-49.000000
9681796008,100.000000,-45.000000
9682793384,100.000000,-45.000000
9683805191,100.000000,-47.000000
9684800651,100.000000,-46.000000
9685795526,100.000000,-45.000000
9686792905,94.000000,-53.000000
9687797761,96.000000,-52.000000
9688797434,78.000000,-61.000000
9689792515,100.000000,-47.000000
9690807387,80.000000,-60.000000
9691796307,82.000000,-59.000000
9692787142,78.000000,-61.000000
9693792037,100.000000,-49.000000
9694794393,100.000000,-47.000000
9695811152,100.000000,-46.000000
9696798331,100.000000,-46.000000
9697796511,84.000000,-58.000000
9698791413,74.000000,-63.000000
9699793801,78.000000,-61.000000
9700791147,90.000000,-55.000000
9701793553,90.000000,-55.000000
9702793399,92.000000,-54.000000
9703794910,94.000000,-53.000000
9704793169,74.000000,-63.000000
9705800528,86.000000,-57.000000
9706795404,82.000000,-59.000000
9707801916,78.000000,-61.000000
9708800147,90.000000,-55.000000
9709792536,66.000000,-67.000000
9710797411,80.000000,-60.000000
9711789787,96.000000,-52.000000
9712799675,100.000000,-50.000000
9713797038,100.000000,-46.000000
9714793554,100.000000,-46.000000
9715794293,100.000000,-46.000000
9716794169,98.000000,-51.000000
9717791545,96.000000,-52.000000
9718793920,84.000000,-58.000000
9719793796,100.000000,-50.000000
9720795378,94.000000,-53.000000
9721793566,80.000000,-60.000000
9722805923,100.000000,-49.000000
9723800800,100.000000,-45.000000
9724795677,90.000000,-55.000000
9725790554,78.000000,-61.000000
9726785433,84.000000,-58.000000
9727787809,84.000000,-58.000000
9728795213,88.000000,-56.000000
9729794623,82.000000,-59.000000
9730794974,96.000000,-52.000000
9731787641,94.000000,-53.000000
9732804717,74.000000,-63.000000
9733788861,88.000000,-56.000000
9734806507,90.000000,-55.000000
9735799325,76.000000,-62.000000
9736798932,74.000000,-63.000000
9737799088,70.000000,-65.000000
