Timestamp (us),W Element,X Element,Y Element,Z Element
8969316438,-0.043724,-0.049080,-0.692715,-0.718379
8969318936,-0.043717,-0.049075,-0.692694,-0.718400
8969321433,-0.043709,-0.049072,-0.692670,-0.718424
8969323931,-0.043703,-0.049069,-0.692640,-0.718453
8969326429,-0.043698,-0.049066,-0.692605,-0.718488
8969328926,-0.043692,-0.049064,-0.692561,-0.718530
8969331423,-0.043685,-0.049067,-0.692512,-0.718578
8969333921,-0.043676,-0.049073,-0.692460,-0.718628
8969336419,-0.043668,-0.049076,-0.692411,-0.718676
8969338916,-0.043659,-0.049074,-0.692364,-0.718722
8969341414,-0.043649,-0.049068,-0.692320,-0.718765
8969343911,-0.043636,-0.049059,-0.692277,-0.718808
8969346409,-0.043618,-0.049052,-0.692233,-0.718852
8969348906,-0.043597,-0.049040,-0.692186,-0.718899
8969351404,-0.043571,-0.049029,-0.692133,-0.718953
8969353901,-0.043542,-0.049019,-0.692071,-0.719015
8969356399,-0.043514,-0.049010,-0.692003,-0.719083
8969358896,-0.043489,-0.049003,-0.691930,-0.719155
8969361394,-0.043466,-0.048995,-0.691855,-0.719229
8969363892,-0.043446,-0.048986,-0.691783,-0.719300
8969366389,-0.043427,-0.048978,-0.691715,-0.719367
8969368886,-0.043406,-0.048972,-0.691652,-0.719429
8969371384,-0.043389,-0.048965,-0.691597,-0.719483
8969373882,-0.043373,-0.048956,-0.691549,-0.719532
8969376379,-0.043357,-0.048949,-0.691507,-0.719573
8969378876,-0.043342,-0.048945,-0.691468,-0.719612
8969381374,-0.043329,-0.048944,-0.691430,-0.719649
8969383873,-0.043315,-0.048944,-0.691392,-0.719686
8969386369,-0.043299,-0.048945,-0.691350,-0.719728
8969388867,-0.043282,-0.048944,-0.691304,-0.719773
8969391364,-0.043262,-0.048945,-0.691253,-0.719823
8969393863,-0.043241,-0.048943,-0.691197,-0.719879
8969396359,-0.043217,-0.048938,-0.691136,-0.719938
8969398857,-0.043191,-0.048932,-0.691074,-0.720000
8969401354,-0.043165,-0.048921,-0.691011,-0.720062
8969403852,-0.043135,-0.048907,-0.690947,-0.720127
8969406349,-0.043104,-0.048893,-0.690880,-0.720194
8969408846,-0.043073,-0.048878,-0.690812,-0.720262
8969411344,-0.043046,-0.048864,-0.690744,-0.720330
8969413842,-0.043020,-0.048849,-0.690677,-0.720397
8969416339,-0.042996,-0.048835,-0.690611,-0.720462
8969418837,-0.042973,-0.048821,-0.690548,-0.720525
8969421334,-0.042951,-0.048810,-0.690486,-0.720586
8969423832,-0.042930,-0.048801,-0.690427,-0.720645
8969426329,-0.042911,-0.048795,-0.690368,-0.720703
8969428827,-0.042895,-0.048790,-0.690313,-0.720757
8969431324,-0.042884,-0.048787,-0.690261,-0.720808
