Timestamp (us),Temperature (degC)
8970033226,40.375000
8971032233,40.250000
8972031243,40.349998
8973030250,40.375000
8974029259,40.375000
8975028269,40.375000
8976027276,40.375000
8977026287,40.375000
8978025294,40.375000
8979024303,40.375000
8980023314,40.375000
8981022321,40.375000
8982025007,40.375000
8983024018,40.375000
8984023026,40.375000
8985022035,40.375000
8986021045,40.375000
8988019062,40.349998
8989018072,40.250000
8990017079,40.250000
8991016090,40.250000
8992015099,40.299999
8993014106,40.375000
8994013116,40.375000
8995012123,40.375000
8996011131,40.375000
8997010142,40.375000
8998009148,40.375000
8999008156,40.250000
9000007166,40.349998
9001006173,40.375000
9002005182,40.375000
9003004191,40.375000
9004003198,40.375000
9005002207,40.375000
9006001217,40.375000
9007000224,40.375000
9007999232,40.375000
9008998242,40.375000
9009997249,40.375000
9010996259,40.375000
9011995265,40.375000
9012994274,40.375000
9013993283,40.375000
9014992289,40.299999
9015991297,40.250000
9016990306,40.250000
9017989313,40.250000
9018988320,40.349998
9019987330,40.325001
9020986337,40.250000
9021985345,40.250000
9022984354,40.375000
9023983362,40.375000
9024982370,40.375000
9025981379,40.375000
9026980386,40.250000
9027979394,40.250000
9028978404,40.325001
9029977411,40.375000
9030976420,40.375000
9031975430,40.375000
9032974437,40.375000
9033973445,40.375000
9034972455,40.349998
9035971462,40.250000
9036970471,40.375000
9037969481,40.375000
9038968489,40.375000
9039967497,40.375000
9040966507,40.375000
9041965514,40.275002
9042964523,40.250000
9043963533,40.250000
9044962541,40.250000
9045961549,40.375000
9046960560,40.375000
9047959567,40.375000
9048958576,40.349998
9049957586,40.250000
9050956594,40.250000
9051955603,40.250000
9052954614,40.299999
9053953621,40.349998
9054952630,40.250000
9055951640,40.349998
9056950649,40.299999
9057949657,40.250000
9058948689,40.250000
9059947676,40.250000
9060946684,40.250000
9061945694,40.250000
9062944703,40.275002
9063943710,40.375000
9064942721,40.375000
9065941729,40.299999
9066940738,40.250000
9067939748,40.275002
9068938756,40.375000
9069937766,40.375000
9070936777,40.375000
9071935785,40.375000
