Timestamp (us),Temperature (degC)
9316812066,29.250000
9317813142,29.375000
9318814219,29.299999
9319815296,29.250000
9320816373,29.250000
9321817450,29.250000
9322818526,29.250000
9323819603,29.250000
9324820681,29.299999
9325821762,29.375000
9326822837,29.375000
9327823914,29.375000
9328824997,29.299999
9329826069,29.275000
9330827147,29.375000
9331828225,29.375000
9332829302,29.375000
9333830380,29.375000
9334831458,29.375000
9335832536,29.375000
9336833615,29.375000
9337834693,29.375000
9338835771,29.325001
9339836849,29.275000
9340837927,29.375000
9341839006,29.375000
9342840084,29.375000
9343841162,29.325001
9344842240,29.250000
9345843319,29.250000
9346844397,29.250000
9347845480,29.325001
9348846554,29.350000
9349847631,29.250000
9350848709,29.250000
9351849786,29.250000
9352850863,29.250000
9353851940,29.250000
9354853016,29.250000
9355854093,29.250000
9356855170,29.250000
9357856246,29.250000
9358857323,29.250000
9359858399,29.250000
9360859476,29.250000
9361860552,29.250000
9362861651,29.250000
9363862706,29.250000
9364863782,29.250000
9365864858,29.250000
9366865934,29.250000
9367867010,29.250000
9368868876,29.250000
9369869952,29.250000
9370871026,29.174999
9371872101,29.174999
9372873176,29.225000
9373874250,29.125000
9374875325,29.225000
9375876399,29.250000
9376877473,29.200001
9377878547,29.125000
9378879622,29.250000
9379880695,29.150000
9380881769,29.125000
9381882843,29.125000
9382883917,29.125000
9383884990,29.000000
9384886063,29.100000
9385887138,29.125000
9386888211,29.125000
9387889284,29.125000
9388890356,29.125000
9389891429,29.125000
9390892502,29.125000
9391893575,29.125000
9392894647,29.125000
9393895720,29.125000
9394896791,29.049999
9395897862,29.000000
9396898935,29.000000
9397900006,29.125000
9398901078,29.125000
9399902150,29.049999
9400903221,29.000000
9401904293,29.000000
9402905364,29.000000
9403906435,29.000000
9404907505,29.000000
9405908576,29.000000
9406909646,29.000000
9407910723,29.000000
9408911788,29.000000
9409912858,29.000000
9410913928,28.975000
9411914998,28.875000
9412916067,28.975000
9413917137,28.924999
9414918207,28.924999
9415919276,29.000000
