Timestamp (us),Percentage (%),Power (dBm)
9680554127,82.000000,-59.000000
9681559945,92.000000,-54.000000
9682570698,96.000000,-52.000000
9683558019,82.000000,-59.000000
9684559846,92.000000,-54.000000
9685563127,94.000000,-53.000000
9686561415,90.000000,-55.000000
9687554741,88.000000,-56.000000
9688565536,72.000000,-64.000000
9689562949,84.000000,-58.000000
9690559636,100.000000,-49.000000
9691565304,92.000000,-54.000000
9692554108,100.000000,-47.000000
9693559521,100.000000,-45.000000
9694559399,88.000000,-56.000000
9695551168,86.000000,-57.000000
9696554433,96.000000,-52.000000
9697552764,100.000000,-49.000000
9698556000,98.000000,-51.000000
9699551856,96.000000,-52.000000
9700560126,98.000000,-51.000000
9701562452,82.000000,-59.000000
9702556400,72.000000,-64.000000
9703555041,82.000000,-59.000000
9704563327,78.000000,-61.000000
9705565478,100.000000,-49.000000
9706549956,100.000000,-49.000000
9707554918,100.000000,-48.000000
9708565516,100.000000,-48.000000
9709560241,94.000000,-53.000000
9710560678,98.000000,-51.000000
9711558619,100.000000,-48.000000
9712554762,90.000000,-55.000000
9713563067,86.000000,-57.000000
9714563851,94.000000,-53.000000
9715559663,92.000000,-54.000000
9716550809,84.000000,-58.000000
9717563788,80.000000,-60.000000
9718564590,80.000000,-60.000000
9719562885,88.000000,-56.000000
9720566196,100.000000,-49.000000
9721561987,100.000000,-47.000000
9722557798,100.000000,-46.000000
9723565003,88.000000,-56.000000
9724554394,100.000000,-50.000000
9725557688,100.000000,-49.000000
9726560987,100.000000,-50.000000
9727551820,92.000000,-54.000000
9728555101,78.000000,-61.000000
9729565803,80.000000,-60.000000
9730559199,72.000000,-64.000000
9731562496,74.000000,-63.000000
9732562498,100.000000,-45.000000
9733554115,100.000000,-48.000000
9734554933,96.000000,-52.000000
9735556033,98.000000,-51.000000
9736566533,94.000000,-53.000000
9737559578,100.000000,-50.000000
9738560617,96.000000,-52.000000
