Timestamp (us),Percentage (%),Voltage (V),Charging Status
8969682924,84.217667,3.842177,0.000000
8970683454,84.202896,3.842029,0.000000
8971683985,84.181412,3.841814,0.000000
8972684519,84.192162,3.841922,0.000000
8973685050,84.193497,3.841935,0.000000
8974685583,84.170670,3.841707,0.000000
8975686114,84.200211,3.842002,0.000000
8976686654,84.153221,3.841532,0.000000
8977687185,84.178734,3.841787,0.000000
8978687716,84.177383,3.841774,0.000000
8979688276,84.147842,3.841479,0.000000
8980688806,84.150528,3.841506,0.000000
8981689337,84.155899,3.841559,0.000000
8982689868,84.147842,3.841478,0.000000
8983690423,84.154556,3.841546,0.000000
8984690953,84.137100,3.841371,0.000000
8985691487,84.137115,3.841371,0.000000
8986692038,84.134415,3.841344,0.000000
8987692569,84.163963,3.841640,0.000000
8988693105,84.130386,3.841304,0.000000
8989693638,84.129059,3.841290,0.000000
8990694185,84.118301,3.841183,0.000000
8991694719,84.126358,3.841264,0.000000
8992695250,84.114273,3.841143,0.000000
8993695782,84.137100,3.841371,0.000000
8994696324,84.114273,3.841143,0.000000
8995696857,84.099503,3.840995,0.000000
8996697388,84.108910,3.841089,0.000000
8997697956,84.107559,3.841075,0.000000
8998698488,84.098160,3.840982,0.000000
8999699019,84.094131,3.840941,0.000000
9000699553,84.079361,3.840794,0.000000
9001700099,84.084740,3.840847,0.000000
9002700630,84.052505,3.840525,0.000000
9003701161,84.068626,3.840686,0.000000
9004701730,84.055191,3.840552,0.000000
9005702260,84.091446,3.840914,0.000000
9006702791,84.069962,3.840700,0.000000
9007703323,84.068619,3.840686,0.000000
9008703871,84.055191,3.840552,0.000000
9009704401,84.057884,3.840579,0.000000
9010704932,84.049820,3.840498,0.000000
9011705464,84.064590,3.840646,0.000000
9012706022,84.045792,3.840458,0.000000
9013706554,84.018936,3.840189,0.000000
9014707089,84.045792,3.840458,0.000000
9015707648,84.032364,3.840324,0.000000
9016708179,84.028336,3.840283,0.000000
9017708709,84.024307,3.840243,0.000000
9018709243,83.967911,3.839679,0.000000
9019709800,83.996109,3.839961,0.000000
9020710331,84.018936,3.840189,0.000000
9021710862,84.005501,3.840055,0.000000
9022711428,84.005508,3.840055,0.000000
9023711958,84.002823,3.840028,0.000000
9024712491,84.017593,3.840176,0.000000
9025713023,84.000137,3.840001,0.000000
9026713583,83.977310,3.839773,0.000000
9027714116,83.990738,3.839907,0.000000
9028714647,83.978661,3.839787,0.000000
9029715180,83.989395,3.839894,0.000000
9030715732,83.989395,3.839894,0.000000
9031716264,83.981339,3.839813,0.000000
9032716797,83.973282,3.839733,0.000000
9033717365,83.947769,3.839478,0.000000
9034717896,83.967911,3.839679,0.000000
9035718427,83.961197,3.839612,0.000000
9036718958,83.950462,3.839504,0.000000
9037719527,83.953140,3.839531,0.000000
9038720060,83.953133,3.839531,0.000000
9039720591,83.954483,3.839545,0.000000
9040721154,83.939713,3.839397,0.000000
9041721685,83.924942,3.839249,0.000000
9042722215,83.926285,3.839263,0.000000
9043722746,83.949104,3.839491,0.000000
9044723309,83.922256,3.839223,0.000000
9045723840,83.930321,3.839303,0.000000
9046724371,83.932999,3.839330,0.000000
9047724902,83.924942,3.839249,0.000000
9048725465,83.910179,3.839102,0.000000
9049725996,83.895409,3.838954,0.000000
9050726527,83.924942,3.839249,0.000000
9051727058,83.919571,3.839196,0.000000
9052727589,83.931656,3.839317,0.000000
9053728120,83.906143,3.839061,0.000000
9054728651,83.888687,3.838887,0.000000
9055729183,83.904808,3.839048,0.000000
9056729716,83.895401,3.838954,0.000000
9057730247,83.883316,3.838833,0.000000
9058730783,83.888687,3.838887,0.000000
9059731316,83.881973,3.838820,0.000000
9060731848,83.864525,3.838645,0.000000
9061732387,83.872574,3.838726,0.000000
9062732921,83.871231,3.838712,0.000000
9063733452,83.865860,3.838659,0.000000
9064733984,83.853775,3.838538,0.000000
9065734517,83.848404,3.838484,0.000000
9066735084,83.855118,3.838551,0.000000
9067735614,83.837662,3.838377,0.000000
9068736145,83.844376,3.838444,0.000000
9069736676,83.828262,3.838282,0.000000
9070737244,83.830948,3.838310,0.000000
9071737775,83.820206,3.838202,0.000000
9072738307,83.830948,3.838310,0.000000
