Timestamp (us),Percentage (%),Voltage (V),Charging Status
9316380226,87.347733,3.873477,0.000000
9317380758,87.350418,3.873504,0.000000
9318381289,87.339668,3.873397,0.000000
9319381819,87.326233,3.873262,0.000000
9320382351,87.341019,3.873410,0.000000
9321382885,87.319534,3.873195,0.000000
9322383418,87.322220,3.873222,0.000000
9323383949,87.314163,3.873142,0.000000
9324384481,87.298035,3.872981,0.000000
9325385057,87.318192,3.873182,0.000000
9326385591,87.303421,3.873034,0.000000
9327386125,87.310135,3.873101,0.000000
9328386659,87.292679,3.872927,0.000000
9329387195,87.284622,3.872846,0.000000
9330387728,87.291321,3.872913,0.000000
9331388261,87.291336,3.872913,0.000000
9332388792,87.279236,3.872792,0.000000
9333389326,87.279236,3.872792,0.000000
9334389858,87.281929,3.872819,0.000000
9335390389,87.261795,3.872618,0.000000
9336390921,87.256409,3.872564,0.000000
9337391452,87.241646,3.872416,0.000000
9338392024,87.221512,3.872215,0.000000
9339392555,87.236275,3.872363,0.000000
9340393086,87.225540,3.872255,0.000000
9341393619,87.234940,3.872350,0.000000
9342394150,87.205383,3.872054,0.000000
9343394681,87.202698,3.872027,0.000000
9344395213,87.197327,3.871974,0.000000
9345395743,87.216125,3.872161,0.000000
9346396274,87.198669,3.871987,0.000000
9347396807,87.182571,3.871825,0.000000
9348397338,87.189285,3.871893,0.000000
9349397870,87.191956,3.871920,0.000000
9350398401,87.224190,3.872242,0.000000
9351398933,87.210754,3.872108,0.000000
9352399467,87.185242,3.871852,0.000000
9353399999,87.205391,3.872054,0.000000
9354400530,87.173157,3.871732,0.000000
9355401095,87.179871,3.871799,0.000000
9356401626,87.177200,3.871772,0.000000
9357402157,87.178543,3.871785,0.000000
9358402688,87.163757,3.871638,0.000000
9359403219,87.175850,3.871759,0.000000
9360403753,87.157059,3.871571,0.000000
9361404287,87.147644,3.871476,0.000000
9362404820,87.138245,3.871382,0.000000
9363405356,87.124832,3.871248,0.000000
9364405887,87.124817,3.871248,0.000000
9365406421,87.118103,3.871181,0.000000
9366406952,87.111389,3.871114,0.000000
9367407483,87.114075,3.871141,0.000000
9368408015,87.120789,3.871208,0.000000
9369408562,87.103340,3.871033,0.000000
9370409093,87.093933,3.870940,0.000000
9371409624,87.104683,3.871047,0.000000
9372410156,87.069763,3.870697,0.000000
9373410687,87.112732,3.871127,0.000000
9374411218,87.079163,3.870792,0.000000
9375411750,87.087219,3.870872,0.000000
9376412281,87.097961,3.870980,0.000000
9377412812,87.075134,3.870751,0.000000
9378413343,87.097961,3.870980,0.000000
9379413873,87.092590,3.870926,0.000000
9380414410,87.079163,3.870792,0.000000
9381414944,87.064392,3.870644,0.000000
9382415475,87.092590,3.870926,0.000000
9383416012,87.072449,3.870724,0.000000
9384416545,87.053650,3.870536,0.000000
9385417075,87.053650,3.870536,0.000000
9386417609,87.042915,3.870429,0.000000
9387418140,87.053665,3.870536,0.000000
9388418671,87.061714,3.870617,0.000000
9389419203,87.025452,3.870255,0.000000
9390419750,86.994568,3.869946,0.000000
9391420281,86.989204,3.869892,0.000000
9392420813,86.986511,3.869865,0.000000
9393421370,87.026794,3.870268,0.000000
9394421901,87.010681,3.870107,0.000000
9395422432,86.987854,3.869878,0.000000
9396422966,86.983826,3.869838,0.000000
9397423499,86.991882,3.869919,0.000000
9398424033,86.978455,3.869785,0.000000
9399424565,86.993225,3.869932,0.000000
9400425099,86.978455,3.869785,0.000000
9401425635,86.956985,3.869570,0.000000
9402426166,86.989197,3.869892,0.000000
9403426699,86.966370,3.869664,0.000000
9404427242,86.956970,3.869570,0.000000
9405427775,86.956970,3.869569,0.000000
9406428306,86.950264,3.869503,0.000000
9407428839,86.962341,3.869624,0.000000
9408429370,86.962341,3.869623,0.000000
9409429904,86.959656,3.869597,0.000000
9410430435,86.952950,3.869530,0.000000
9411430971,86.942215,3.869422,0.000000
9412431508,86.959656,3.869596,0.000000
9413432040,86.939514,3.869395,0.000000
9414432571,86.950256,3.869502,0.000000
9415433109,86.926086,3.869261,0.000000
9416433640,86.920715,3.869207,0.000000
