Timestamp (us),Percentage (%),Voltage (V),Charging Status
9467193878,98.863525,3.988635,0.000000
9468194409,98.855469,3.988555,0.000000
9469194941,98.860840,3.988609,0.000000
9470195515,98.851440,3.988514,0.000000
9471196049,98.844727,3.988447,0.000000
9472196580,98.835327,3.988353,0.000000
9473197111,98.842041,3.988420,0.000000
9474197646,98.817871,3.988179,0.000000
9475198181,98.809822,3.988098,0.000000
9476198714,98.813843,3.988139,0.000000
9477199248,98.811157,3.988111,0.000000
9478199781,98.809814,3.988098,0.000000
9479200312,98.800415,3.988004,0.000000
9480200843,98.820557,3.988206,0.000000
9481201374,98.801758,3.988018,0.000000
9482201906,98.778931,3.987789,0.000000
9483202472,98.785645,3.987856,0.000000
9484203003,98.786987,3.987870,0.000000
9485203538,98.781616,3.987816,0.000000
9486204069,98.784302,3.987843,0.000000
9487204600,98.776237,3.987762,0.000000
9488205135,98.735962,3.987360,0.000000
9489205666,98.753418,3.987534,0.000000
9490206196,98.725212,3.987252,0.000000
9491206730,98.768188,3.987682,0.000000
9492207261,98.733276,3.987333,0.000000
9493207792,98.749390,3.987494,0.000000
9494208323,98.741333,3.987413,0.000000
9495208857,98.725220,3.987252,0.000000
9496209422,98.722534,3.987225,0.000000
9497209956,98.715820,3.987158,0.000000
9498210486,98.723869,3.987239,0.000000
9499211017,98.722534,3.987225,0.000000
9500211548,98.715820,3.987158,0.000000
9501212082,98.726555,3.987266,0.000000
9502212613,98.710449,3.987104,0.000000
9503213147,98.702393,3.987024,0.000000
9504213678,98.717163,3.987172,0.000000
9505214212,98.697021,3.986970,0.000000
9506214743,98.718506,3.987185,0.000000
9507215274,98.699707,3.986997,0.000000
9508215805,98.678223,3.986782,0.000000
9509216369,98.656738,3.986567,0.000000
9510216902,98.688950,3.986890,0.000000
9511217434,98.659424,3.986594,0.000000
9512217965,98.647324,3.986473,0.000000
9513218497,98.663437,3.986634,0.000000
9514219029,98.645996,3.986460,0.000000
9515219560,98.636581,3.986366,0.000000
9516220091,98.619125,3.986192,0.000000
9517220621,98.637939,3.986379,0.000000
9518221153,98.628532,3.986285,0.000000
9519221684,98.624504,3.986245,0.000000
9520222216,98.643295,3.986433,0.000000
9521222748,98.616455,3.986165,0.000000
9522223316,98.605705,3.986057,0.000000
9523223846,98.601685,3.986017,0.000000
9524224377,98.616455,3.986165,0.000000
9525224908,98.592270,3.985923,0.000000
9526225439,98.597656,3.985976,0.000000
9527225973,98.627197,3.986272,0.000000
9528226504,98.603020,3.986030,0.000000
9529227035,98.593628,3.985936,0.000000
9530227566,98.581528,3.985816,0.000000
9531228097,98.586906,3.985869,0.000000
9532228628,98.581543,3.985816,0.000000
9533229159,98.609734,3.986097,0.000000
9534229690,98.570801,3.985708,0.000000
9535230249,98.572144,3.985721,0.000000
9536230783,98.585571,3.985856,0.000000
9537231314,98.557373,3.985574,0.000000
9538231844,98.564087,3.985641,0.000000
9539232375,98.535889,3.985359,0.000000
9540232906,98.546623,3.985466,0.000000
9541233437,98.518433,3.985184,0.000000
9542233967,98.541245,3.985413,0.000000
9543234501,98.541260,3.985413,0.000000
9544235032,98.545288,3.985453,0.000000
9545235563,98.527832,3.985278,0.000000
9546236095,98.509033,3.985090,0.000000
9547236628,98.510376,3.985104,0.000000
9548237173,98.492920,3.984929,0.000000
9549237705,98.494263,3.984943,0.000000
9550238236,98.506348,3.985064,0.000000
9551238777,98.518433,3.985184,0.000000
9552239308,98.503662,3.985036,0.000000
9553239838,98.503662,3.985036,0.000000
9554240370,98.506348,3.985064,0.000000
9555240904,98.486191,3.984862,0.000000
9556241440,98.483513,3.984835,0.000000
9557241971,98.494255,3.984943,0.000000
9558242502,98.486198,3.984862,0.000000
9559243033,98.464722,3.984647,0.000000
9560243567,98.479492,3.984795,0.000000
9561244098,98.468735,3.984687,0.000000
9562244661,98.453964,3.984540,0.000000
9563245196,98.458008,3.984580,0.000000
9564245768,98.420410,3.984204,0.000000
9565246338,98.445908,3.984459,0.000000
9566246868,98.439209,3.984392,0.000000
9567247431,98.421753,3.984217,0.000000
9568247964,98.413696,3.984137,0.000000
9569248524,98.417709,3.984177,0.000000
