Timestamp (us),Temperature (degC)
9467544373,39.750000
9468543371,39.750000
9469542371,39.750000
9470541368,39.750000
9471540365,39.750000
9472539364,39.750000
9473538363,39.750000
9474537359,39.750000
9475536357,39.750000
9476535356,39.750000
9477534355,39.750000
9478533353,39.750000
9479532350,39.750000
9480531348,39.750000
9481530347,39.750000
9482529345,39.674999
9483528342,39.674999
9484527340,39.750000
9485526338,39.750000
9486525335,39.750000
9487524333,39.750000
9488523332,39.750000
9489522330,39.750000
9490521327,39.750000
9491520324,39.750000
9492519323,39.750000
9493518320,39.724998
9494517318,39.625000
9495516317,39.724998
9496515314,39.750000
9497514312,39.750000
9498513311,39.750000
9499512309,39.750000
9500511305,39.750000
9501510303,39.750000
9502509302,39.750000
9503508300,39.750000
9504507296,39.750000
9505506294,39.750000
9506505293,39.750000
9507504291,39.750000
9508503287,39.750000
9509502285,39.750000
9510501284,39.674999
9511500280,39.674999
9512499277,39.750000
9513498274,39.625000
9514497273,39.724998
9515496268,39.750000
9516495265,39.724998
9517494262,39.625000
9518493261,39.750000
9519492256,39.650002
9520491253,39.674999
9521490251,39.750000
9522489249,39.750000
9523488245,39.750000
9524487242,39.674999
9525486238,39.674999
9526485237,39.724998
9527484232,39.625000
9528483229,39.625000
9529482226,39.625000
9530481222,39.650002
9531480217,39.750000
9532479214,39.625000
9533478211,39.625000
9534477206,39.625000
9535476202,39.625000
9536475200,39.625000
9537474196,39.625000
9538473190,39.625000
9539472186,39.625000
9540471183,39.599998
9541470178,39.500000
9542469172,39.599998
9543468168,39.625000
9544467165,39.625000
9545466159,39.625000
9546465155,39.625000
9547464150,39.625000
9548463147,39.625000
9549462141,39.625000
9550461136,39.625000
9551460131,39.625000
9552459127,39.625000
9553458121,39.575001
9554457116,39.500000
9555456110,39.500000
9557454100,39.625000
9558453094,39.575001
9559452089,39.500000
9560451084,39.500000
9561450079,39.500000
9562449071,39.575001
9563448065,39.625000
9564447059,39.625000
9565446055,39.625000
9566445048,39.625000
9567444040,39.575001
9568443034,39.525002
