Timestamp (us),Temperature (degC)
8970109375,35.000000
8971110307,35.075001
8972111239,35.075001
8973112172,35.025002
8974113103,35.125000
8975114035,35.125000
8976114968,35.125000
8977115902,35.125000
8978116834,35.125000
8979117766,35.125000
8980118699,35.125000
8981119632,35.125000
8982120564,35.125000
8983121496,35.125000
8984122429,35.125000
8985123362,35.125000
8986124294,35.125000
8987125226,35.125000
8988126160,35.125000
8989127093,35.125000
8990128025,35.125000
8991128958,35.125000
8992129891,35.125000
8993130824,35.250000
8994131757,35.150002
8995132691,35.174999
8996133625,35.224998
8997134559,35.125000
8998135493,35.125000
8999136426,35.125000
9000137360,35.125000
9001138293,35.125000
9002139226,35.125000
9003140159,35.224998
9004141094,35.174999
9005142027,35.150002
9006142961,35.250000
9007143895,35.250000
9008144829,35.250000
9009145763,35.200001
9010146698,35.125000
9011147633,35.125000
9012148567,35.125000
9013149501,35.200001
9014150436,35.200001
9015151368,35.125000
9016152302,35.250000
9017153236,35.250000
9018154171,35.174999
9019155104,35.150002
9020156040,35.250000
9021156974,35.250000
9022157909,35.150002
9023158843,35.174999
9024159776,35.250000
9025160710,35.250000
9026161645,35.250000
9027162580,35.250000
9028163515,35.200001
9029164450,35.125000
9030165386,35.250000
9031166320,35.250000
9032167255,35.250000
9033168191,35.250000
9034169126,35.250000
9035170060,35.250000
9036170995,35.250000
9037171931,35.250000
9038172866,35.250000
9039173802,35.250000
9040174756,35.250000
9041175674,35.250000
9042176609,35.250000
9043177545,35.250000
9044178480,35.250000
9045179415,35.250000
9046180351,35.250000
9047181287,35.250000
9048182222,35.250000
9049183158,35.250000
9050184094,35.250000
9051185030,35.299999
9052185967,35.375000
9053186903,35.375000
9054187839,35.375000
9055188775,35.375000
9056189712,35.375000
9057190648,35.375000
9058191583,35.375000
9059192519,35.375000
9060193455,35.375000
9061194392,35.349998
9062195329,35.250000
9063196265,35.250000
9064197204,35.250000
9065198140,35.250000
9066199078,35.275002
9067200014,35.375000
9068200951,35.275002
9069201887,35.250000
9070202822,35.299999
9071203759,35.375000
9072204695,35.250000
