Timestamp (us),Percentage (%),Voltage (V),Charging Status
9094965967,75.062500,3.750625,0.000000
9095966498,75.030273,3.750303,0.000000
9096967028,75.028931,3.750289,0.000000
9097967560,75.019531,3.750195,0.000000
9098968090,75.030281,3.750303,0.000000
9099968621,75.030273,3.750303,0.000000
9100969151,75.034302,3.750343,0.000000
9101969682,75.004761,3.750048,0.000000
9102970214,75.015503,3.750155,0.000000
9103970745,75.006104,3.750061,0.000000
9104971278,75.004753,3.750047,0.000000
9105971813,75.011475,3.750115,0.000000
9106972345,75.010132,3.750101,0.000000
9107972874,74.998039,3.749980,0.000000
9108973404,74.992676,3.749927,0.000000
9109973968,75.003418,3.750034,0.000000
9110974498,74.957764,3.749578,0.000000
9111975028,74.977905,3.749779,0.000000
9112975559,74.951050,3.749511,0.000000
9113976091,74.967163,3.749671,0.000000
9114976621,74.971191,3.749712,0.000000
9115977153,74.955078,3.749551,0.000000
9116977683,74.972534,3.749725,0.000000
