Timestamp (us),Percentage (%),Power (dBm)
9769884053,90.000000,-55.000000
9770888014,88.000000,-56.000000
9771883909,100.000000,-48.000000
9772882316,94.000000,-53.000000
9773884092,98.000000,-51.000000
9774889141,94.000000,-53.000000
9775885046,96.000000,-52.000000
9776885909,98.000000,-51.000000
9777881799,94.000000,-53.000000
9778884135,82.000000,-59.000000
9779888620,96.000000,-52.000000
9780884161,100.000000,-50.000000
9781884174,100.000000,-50.000000
9782886328,100.000000,-49.000000
9783887199,100.000000,-49.000000
9784883094,100.000000,-50.000000
9785884225,86.000000,-57.000000
9786884927,88.000000,-56.000000
9787888328,92.000000,-54.000000
9788878490,80.000000,-60.000000
9789887608,98.000000,-51.000000
9790884289,94.000000,-53.000000
9791886909,100.000000,-50.000000
9792884315,100.000000,-50.000000
9793886220,98.000000,-51.000000
9794884617,94.000000,-53.000000
9795885518,90.000000,-55.000000
9796884366,88.000000,-56.000000
9797886396,84.000000,-58.000000
9798890721,82.000000,-59.000000
9799894095,98.000000,-51.000000
9800887412,100.000000,-50.000000
9801890892,100.000000,-47.000000
9802884443,96.000000,-52.000000
9803885227,100.000000,-48.000000
9804878848,80.000000,-60.000000
9805891994,100.000000,-50.000000
9806882886,100.000000,-50.000000
9807883786,96.000000,-52.000000
9808887781,96.000000,-52.000000
9809880099,96.000000,-52.000000
9810883204,100.000000,-50.000000
9811884568,92.000000,-54.000000
9812890798,90.000000,-55.000000
9813884197,100.000000,-49.000000
9814884596,98.000000,-51.000000
9815878483,100.000000,-50.000000
9816884390,98.000000,-51.000000
9817887816,100.000000,-50.000000
9818878715,90.000000,-55.000000
9819892097,92.000000,-54.000000
9820885521,88.000000,-56.000000
9821884706,100.000000,-49.000000
9822884812,94.000000,-53.000000
9823884711,98.000000,-51.000000
9824889093,92.000000,-54.000000
9825884737,84.000000,-58.000000
9826884750,82.000000,-59.000000
9827884387,98.000000,-51.000000
9828886664,100.000000,-49.000000
9829888592,100.000000,-49.000000
9830881128,100.000000,-50.000000
9831887892,100.000000,-49.000000
9832883788,92.000000,-54.000000
9833882188,96.000000,-52.000000
9834885621,90.000000,-55.000000
9835881501,94.000000,-53.000000
9836887393,94.000000,-53.000000
9837883288,76.000000,-62.000000
9838881687,94.000000,-53.000000
