Timestamp (us),Percentage (%),Voltage (V),Charging Status
9467628414,94.048264,3.940483,0.000000
9468628948,94.020073,3.940201,0.000000
9469629484,94.021408,3.940214,0.000000
9470630051,94.002609,3.940026,0.000000
9471630584,93.987839,3.939878,0.000000
9472631116,94.020065,3.940201,0.000000
9473631647,93.987839,3.939878,0.000000
9474632178,93.991867,3.939919,0.000000
9475632713,93.989182,3.939892,0.000000
9476633244,93.991859,3.939919,0.000000
9477633775,93.981125,3.939811,0.000000
9478634306,93.966347,3.939663,0.000000
9479634837,93.987831,3.939878,0.000000
9480635368,93.960983,3.939610,0.000000
9481635907,93.978439,3.939784,0.000000
9482636440,93.963669,3.939637,0.000000
9483636972,93.966354,3.939664,0.000000
9484637503,93.927414,3.939274,0.000000
9485638035,93.952927,3.939529,0.000000
9486638567,93.943527,3.939435,0.000000
9487639101,93.939499,3.939395,0.000000
9488639631,93.947556,3.939476,0.000000
9489640166,93.956955,3.939570,0.000000
9490640696,93.946213,3.939462,0.000000
9491641226,93.944870,3.939449,0.000000
9492641769,93.962326,3.939623,0.000000
9493642300,93.962326,3.939623,0.000000
9494642832,93.963669,3.939637,0.000000
9495643363,93.969040,3.939690,0.000000
9496643894,93.912643,3.939126,0.000000
9497644427,93.900566,3.939006,0.000000
9498644967,93.916672,3.939167,0.000000
9499645498,93.907272,3.939073,0.000000
9500646029,93.899216,3.938992,0.000000
9501646562,93.892502,3.938925,0.000000
9502647093,93.904587,3.939046,0.000000
9503647642,93.884445,3.938844,0.000000
9504648173,93.905930,3.939059,0.000000
9505648704,93.895187,3.938952,0.000000
9506649235,93.885788,3.938858,0.000000
9507649769,93.887131,3.938871,0.000000
9508650300,93.875038,3.938751,0.000000
9509650834,93.900558,3.939006,0.000000
9510651368,93.848190,3.938482,0.000000
9511651900,93.856247,3.938562,0.000000
9512652433,93.829391,3.938294,0.000000
9513652964,93.857590,3.938576,0.000000
9514653495,93.868332,3.938683,0.000000
9515654029,93.853561,3.938536,0.000000
9516654560,93.853554,3.938536,0.000000
9517655091,93.848190,3.938482,0.000000
9518655623,93.871017,3.938710,0.000000
9519656157,93.866989,3.938670,0.000000
9520656693,93.861618,3.938616,0.000000
9521657224,93.844162,3.938442,0.000000
9522657757,93.852219,3.938522,0.000000
9523658291,93.834763,3.938348,0.000000
9524658822,93.834763,3.938348,0.000000
9525659353,93.844162,3.938442,0.000000
9526659884,93.824013,3.938240,0.000000
9527660415,93.834763,3.938348,0.000000
9528660946,93.837448,3.938375,0.000000
9529661477,93.814613,3.938146,0.000000
9530662008,93.806564,3.938066,0.000000
9531662544,93.822678,3.938227,0.000000
9532663075,93.798508,3.937985,0.000000
9533663607,93.786423,3.937864,0.000000
9534664144,93.801186,3.938012,0.000000
9535664677,93.767624,3.937676,0.000000
9536665209,93.746132,3.937461,0.000000
9537665743,93.766281,3.937663,0.000000
9538666275,93.755539,3.937555,0.000000
9539666806,93.742104,3.937421,0.000000
9540667336,93.758217,3.937582,0.000000
9541667867,93.778366,3.937784,0.000000
9542668400,93.740768,3.937408,0.000000
9543668934,93.772987,3.937730,0.000000
9544669465,93.763596,3.937636,0.000000
9545669999,93.781052,3.937810,0.000000
9546670530,93.787766,3.937878,0.000000
9547671061,93.750168,3.937501,0.000000
9548671591,93.731361,3.937314,0.000000
9549672125,93.713913,3.937139,0.000000
9550672659,93.717941,3.937180,0.000000
9551673236,93.736740,3.937367,0.000000
9552673766,93.728676,3.937287,0.000000
9553674300,93.727333,3.937274,0.000000
9554674832,93.713905,3.937139,0.000000
9555675365,93.685715,3.936857,0.000000
9556675899,93.716599,3.937166,0.000000
9557676430,93.707199,3.937072,0.000000
9558676961,93.708542,3.937085,0.000000
9559677493,93.708542,3.937085,0.000000
9560678023,93.703171,3.937032,0.000000
9561678554,93.712563,3.937126,0.000000
9562679086,93.707199,3.937072,0.000000
9563679620,93.687057,3.936871,0.000000
9564680157,93.685707,3.936857,0.000000
9565680689,93.705849,3.937059,0.000000
9566681221,93.704514,3.937045,0.000000
9567681751,93.695107,3.936951,0.000000
9568682283,93.685707,3.936857,0.000000
