Timestamp (us),Percentage (%),Voltage (V),Charging Status
9680051009,78.912292,3.789123,0.000000
9681051539,78.966003,3.789660,0.000000
9682052071,78.902893,3.789029,0.000000
9683052602,78.928406,3.789284,0.000000
9684053133,78.892151,3.788921,0.000000
9685053663,78.894836,3.788948,0.000000
9686054200,78.906921,3.789069,0.000000
9687054742,78.889458,3.788895,0.000000
9688055273,78.882751,3.788827,0.000000
9689055808,78.878723,3.788787,0.000000
9690056339,78.733711,3.787337,0.000000
9691056870,78.894836,3.788949,0.000000
9692057406,78.791443,3.787915,0.000000
9693057937,78.841125,3.788411,0.000000
9694058480,78.888115,3.788881,0.000000
9695059011,78.862610,3.788626,0.000000
9696059542,78.857239,3.788573,0.000000
9697060084,78.853210,3.788532,0.000000
9698060615,78.853210,3.788532,0.000000
9699061146,78.822327,3.788223,0.000000
9700061705,78.818298,3.788183,0.000000
9701062236,78.839783,3.788398,0.000000
9702062766,78.823669,3.788237,0.000000
9703063300,78.826355,3.788264,0.000000
9704063830,78.850525,3.788505,0.000000
9705064361,78.815613,3.788156,0.000000
9706064892,78.835754,3.788357,0.000000
9707065448,78.857239,3.788573,0.000000
9708065985,78.835754,3.788357,0.000000
9709066515,78.838440,3.788385,0.000000
9710067049,78.794128,3.787941,0.000000
9711067580,78.768616,3.787686,0.000000
9712068111,78.794128,3.787941,0.000000
9713068642,78.779350,3.787793,0.000000
9714069198,78.780701,3.787807,0.000000
9715069732,78.803520,3.788035,0.000000
9716070264,78.788742,3.787888,0.000000
9717070798,78.800842,3.788008,0.000000
9718071332,78.759216,3.787592,0.000000
9719071863,78.761902,3.787619,0.000000
9720072394,78.751160,3.787511,0.000000
9721072939,78.696106,3.786961,0.000000
9722073469,78.709526,3.787095,0.000000
9723074001,78.712219,3.787122,0.000000
9724074532,78.720276,3.787203,0.000000
9725075064,78.693413,3.786934,0.000000
9726075594,78.692078,3.786921,0.000000
9727076126,78.686707,3.786867,0.000000
9728076684,78.662537,3.786626,0.000000
9729077215,78.684021,3.786840,0.000000
9730077746,78.667892,3.786679,0.000000
9731078276,78.682678,3.786827,0.000000
9732078811,78.641052,3.786411,0.000000
9733079345,78.669250,3.786692,0.000000
9734079898,78.669243,3.786692,0.000000
9735080431,78.697449,3.786974,0.000000
9736080965,78.638367,3.786384,0.000000
9737081497,78.630310,3.786303,0.000000
9738082031,78.661194,3.786612,0.000000
