Timestamp (us),Temperature (degC)
9467974757,29.000000
9468975825,28.875000
9469976893,28.875000
9470977960,28.875000
9471979028,28.875000
9472980096,28.875000
9473981163,28.875000
9474982230,28.875000
9475983298,28.875000
9476984366,28.875000
9477985435,28.875000
9478986504,28.875000
9479987572,28.875000
9480988641,28.924999
9481989710,29.000000
9482990779,29.000000
9483991847,29.000000
9484992916,29.000000
9485993984,29.000000
9486995053,29.000000
9487996122,28.875000
9488997191,28.975000
9489998260,28.924999
9490999328,28.875000
9492000397,28.875000
9493001466,29.000000
9494002535,28.900000
9495003604,28.924999
9496004675,29.000000
9497005744,29.000000
9498006813,28.875000
9499007882,28.950001
9500008951,28.950001
9501010020,28.875000
9502011089,28.875000
9503012158,28.875000
9505014296,28.875000
9506015364,28.875000
9507016433,28.875000
9508017502,28.875000
9509018571,28.875000
9510019643,28.875000
9511020717,28.875000
9512021784,28.875000
9513022845,28.875000
9514023913,28.875000
9515024982,28.875000
9516026050,28.875000
9517027119,28.875000
9518028186,28.875000
9519029254,28.875000
9520030322,28.875000
9521031390,28.875000
9522032457,28.875000
9523033525,28.875000
9524034592,28.875000
9525035659,28.875000
9526036726,28.875000
9527038142,28.875000
9528039209,28.799999
9529040281,28.750000
9530041342,28.750000
9531042408,28.750000
9532043474,28.750000
9533044540,28.750000
9534045606,28.750000
9535046672,28.750000
9536047737,28.750000
9537048803,28.750000
9538049868,28.750000
9539050933,28.750000
9540051998,28.750000
9541053063,28.650000
9542054128,28.700001
9543055192,28.750000
9544056256,28.750000
9545057320,28.750000
9546058383,28.750000
9547059447,28.750000
9548060511,28.750000
9549061574,28.750000
9550062638,28.750000
9551063702,28.650000
9552064766,28.674999
9553065830,28.750000
9554066894,28.750000
9555067957,28.750000
9556069020,28.750000
9557070083,28.700001
9558071147,28.625000
9559072209,28.625000
9560073272,28.625000
9561074334,28.625000
9562075397,28.625000
9563076460,28.625000
9564077522,28.625000
9565078584,28.625000
9566079647,28.625000
9567080709,28.625000
9568081771,28.625000
9569082833,28.625000
