Timestamp (us),Temperature (degC)
9095777131,37.750000
9096775322,37.750000
9097773511,37.750000
9098771701,37.750000
9099769893,37.750000
9100768082,37.650002
9101766272,37.674999
9102764464,37.750000
9103762652,37.750000
9104760843,37.750000
9105759034,37.674999
9106757225,37.674999
9107755414,37.750000
9108753604,37.750000
9109751797,37.750000
9110749986,37.750000
9111748177,37.750000
9112746370,37.750000
9113744559,37.750000
9114742749,37.750000
9115740941,37.750000
9116739130,37.750000
