Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
9597922164,0.631187,0.014222,0.076696,0.158827,0.744229,-0.642251
9597924660,0.574013,-0.169573,0.014926,0.156606,0.744991,-0.638647
9597927156,0.575453,-0.230440,-0.046307,0.158794,0.744272,-0.639336
9597929651,0.639043,-0.351404,-0.046584,0.161002,0.742804,-0.641473
9597932147,0.701390,-0.411395,-0.046657,0.161732,0.744973,-0.642950
9597934643,0.763541,-0.471492,0.014298,0.161713,0.747168,-0.642251
9597937138,0.826083,-0.531377,-0.046803,0.163900,0.745005,-0.642192
9597939634,0.888626,-0.591261,-0.107905,0.164653,0.741361,-0.642861
9597942130,0.949728,-0.590279,-0.107775,0.161764,0.742040,-0.644367
9597944626,1.074226,-0.710367,-0.046892,0.160306,0.744927,-0.645156
9597947121,1.075274,-0.771447,0.013932,0.158884,0.744153,-0.647351
9597949617,0.956801,-0.956330,0.013060,0.158880,0.744881,-0.647361
9597952113,0.838523,-1.141108,-0.048842,0.161105,0.741947,-0.650206
9597954609,0.720050,-1.325991,-0.049714,0.159691,0.742607,-0.653879
9597957104,0.722734,-1.447831,-0.111151,0.158943,0.748413,-0.654697
9597959600,0.782789,-1.385769,-0.171845,0.161840,0.746278,-0.653171
9597962096,0.781937,-1.324583,-0.293698,0.162608,0.739723,-0.653800
9597964592,0.718738,-1.203406,-0.415478,0.161956,0.738174,-0.659619
9597967088,0.595680,-1.144185,-0.537593,0.160507,0.742495,-0.661884
9597969583,0.533334,-1.084194,-0.537520,0.157549,0.745434,-0.658320
9597972079,0.471183,-1.024097,-0.598475,0.159757,0.742521,-0.659708
9597974575,0.470135,-0.963017,-0.659300,0.162703,0.740321,-0.662553
9597977071,0.406544,-0.842053,-0.659023,0.159793,0.740305,-0.661864
9597979566,0.401764,-0.598054,-0.719236,0.156896,0.739550,-0.661894
9597982062,0.398228,-0.415028,-0.779653,0.158359,0.740270,-0.663341
9597984558,0.275170,-0.355807,-0.901767,0.160523,0.742474,-0.663341
9597987053,0.213019,-0.295709,-0.962723,0.162691,0.741060,-0.661835
9597989549,0.151525,-0.296904,-0.840796,0.159039,0.741058,-0.659698
9597992045,0.089835,-0.298206,-0.657841,0.155437,0.740992,-0.661933
9597994541,0.027292,-0.238322,-0.596739,0.158290,0.742529,-0.658271
9597997036,-0.037738,-0.056491,-0.535230,0.159712,0.743303,-0.656075
9597999532,0.020680,0.066331,-0.473663,0.160425,0.744048,-0.655346
9598002028,-0.040422,0.065349,-0.473794,0.162564,0.741950,-0.650915
9598004524,-0.036886,-0.117677,-0.413377,0.164731,0.741981,-0.650157
9598007019,-0.031910,-0.361570,-0.414192,0.166146,0.744211,-0.647981
9598009515,0.094880,-0.603711,-0.292689,0.163937,0.745679,-0.645845
9598012011,0.159322,-0.785861,-0.171113,0.166093,0.747894,-0.645117
9598014507,0.162663,-0.968993,-0.049667,0.171889,0.750849,-0.645806
9598017002,0.229398,-1.273196,0.132530,0.169684,0.751589,-0.643660
9598019501,0.297769,-1.638158,0.192466,0.166049,0.750121,-0.642232
9598022000,0.303793,-1.943130,0.252476,0.166052,0.747948,-0.641473
9598024505,0.311453,-2.308863,0.190224,0.168196,0.750901,-0.640026
9598027021,0.316429,-2.552756,0.189409,0.170381,0.752356,-0.641474
9598029483,0.317477,-2.613835,0.250234,0.170404,0.747988,-0.641414
9598031978,0.254739,-2.554057,0.372364,0.169727,0.745027,-0.644299
9598034474,0.253103,-2.493297,0.494625,0.169039,0.745694,-0.647962
9598036970,0.312962,-2.431342,0.494959,0.166888,0.747086,-0.650926
9598039465,0.374260,-2.430253,0.434061,0.164024,0.746288,-0.653870
9598041961,0.431827,-2.246245,0.373775,0.164040,0.744821,-0.654578
9598044457,0.368236,-2.125281,0.374052,0.165518,0.742629,-0.655986
9598046953,0.364504,-1.942361,0.374663,0.165518,0.741184,-0.655238
9598049449,0.299669,-1.760424,0.375144,0.164785,0.742633,-0.655267
9598051944,0.233395,-1.517620,0.436858,0.164793,0.741177,-0.655247
