Timestamp (us),Percentage (%),Power (dBm)
9467795839,78.000000,-61.000000
9468795736,78.000000,-61.000000
9469795577,78.000000,-61.000000
9470802943,86.000000,-57.000000
9471792813,90.000000,-55.000000
9472795734,84.000000,-58.000000
9473806180,74.000000,-63.000000
9474803850,78.000000,-61.000000
9475789788,74.000000,-63.000000
9476789674,74.000000,-63.000000
9477792026,74.000000,-63.000000
9478796460,72.000000,-64.000000
9479796763,76.000000,-62.000000
9480801633,84.000000,-58.000000
9481794019,90.000000,-55.000000
9482793891,84.000000,-58.000000
9483796240,92.000000,-54.000000
9484789921,96.000000,-52.000000
9485793478,88.000000,-56.000000
9486810845,88.000000,-56.000000
9487798218,86.000000,-57.000000
9488794280,98.000000,-51.000000
9489792955,74.000000,-63.000000
9490790325,72.000000,-64.000000
9491800193,74.000000,-63.000000
9492807564,70.000000,-65.000000
9493789962,72.000000,-64.000000
9494797302,72.000000,-64.000000
9495794674,76.000000,-62.000000
9496801195,78.000000,-61.000000
9497810081,78.000000,-61.000000
9498795909,66.000000,-67.000000
9499794152,72.000000,-64.000000
9500791521,68.000000,-66.000000
9501798889,72.000000,-64.000000
9502796261,76.000000,-62.000000
9503793631,66.000000,-67.000000
9504793499,84.000000,-58.000000
9505795871,84.000000,-58.000000
9506793242,90.000000,-55.000000
9507791460,88.000000,-56.000000
9508792981,78.000000,-61.000000
9509804189,84.000000,-58.000000
9510792908,90.000000,-55.000000
9511797591,96.000000,-52.000000
9512795014,88.000000,-56.000000
9513797333,90.000000,-55.000000
9514789703,98.000000,-51.000000
9515802072,78.000000,-61.000000
9516794460,72.000000,-64.000000
9517791830,72.000000,-64.000000
9518796685,70.000000,-65.000000
9519799056,72.000000,-64.000000
9520793926,68.000000,-66.000000
9521793797,72.000000,-64.000000
9522784613,76.000000,-62.000000
9523793098,78.000000,-61.000000
9524795910,66.000000,-67.000000
9525785798,74.000000,-63.000000
9526803150,86.000000,-57.000000
9527800549,74.000000,-63.000000
9528792029,74.000000,-63.000000
9529790280,70.000000,-65.000000
9530790138,82.000000,-59.000000
9531790009,80.000000,-60.000000
9532797393,90.000000,-55.000000
9533789750,80.000000,-60.000000
9534794623,96.000000,-52.000000
9535794494,82.000000,-59.000000
9536791864,92.000000,-54.000000
9537794236,90.000000,-55.000000
9538801607,84.000000,-58.000000
9539799011,100.000000,-50.000000
9540792777,90.000000,-55.000000
9541796222,68.000000,-66.000000
9542788922,70.000000,-65.000000
9543790997,74.000000,-63.000000
9544790842,80.000000,-60.000000
9545791163,70.000000,-65.000000
9546791693,62.000000,-69.000000
9547797953,78.000000,-61.000000
9548790348,78.000000,-61.000000
9549795225,78.000000,-61.000000
9550790692,70.000000,-65.000000
9551794360,78.000000,-61.000000
9552789812,70.000000,-65.000000
9553794682,82.000000,-59.000000
9554789836,72.000000,-64.000000
9555796492,72.000000,-64.000000
9556796798,78.000000,-61.000000
9557798300,74.000000,-63.000000
9558791541,88.000000,-56.000000
9559786414,100.000000,-50.000000
9560791287,92.000000,-54.000000
9561796157,98.000000,-51.000000
9562803528,92.000000,-54.000000
9563793411,92.000000,-54.000000
9564792685,100.000000,-50.000000
9565795647,68.000000,-66.000000
9566800517,66.000000,-67.000000
9567800405,60.000000,-70.000000
9568805290,68.000000,-66.000000
