Timestamp (us),W Element,X Element,Y Element,Z Element
9466975832,-0.145952,-0.163503,-0.765518,-0.605136
9466978332,-0.145872,-0.163491,-0.765642,-0.605002
9466980831,-0.145800,-0.163494,-0.765764,-0.604865
9466983331,-0.145738,-0.163516,-0.765880,-0.604726
9466985831,-0.145692,-0.163561,-0.765988,-0.604589
9466988330,-0.145670,-0.163634,-0.766082,-0.604455
9466990830,-0.145676,-0.163735,-0.766160,-0.604327
9466993329,-0.145711,-0.163865,-0.766222,-0.604205
9466995829,-0.145778,-0.164026,-0.766265,-0.604090
9466998329,-0.145877,-0.164219,-0.766290,-0.603983
9467000828,-0.146010,-0.164442,-0.766295,-0.603883
9467003328,-0.146178,-0.164696,-0.766282,-0.603790
9467005828,-0.146380,-0.164979,-0.766250,-0.603704
9467008327,-0.146611,-0.165285,-0.766203,-0.603624
9467010827,-0.146868,-0.165611,-0.766143,-0.603548
9467013327,-0.147146,-0.165956,-0.766074,-0.603474
9467015827,-0.147443,-0.166314,-0.765995,-0.603403
9467018326,-0.147758,-0.166684,-0.765908,-0.603334
9467020826,-0.148085,-0.167063,-0.765815,-0.603267
9467023326,-0.148420,-0.167446,-0.765719,-0.603200
9467025825,-0.148761,-0.167830,-0.765621,-0.603134
9467028325,-0.149102,-0.168212,-0.765522,-0.603069
9467030825,-0.149436,-0.168591,-0.765422,-0.603007
9467033324,-0.149761,-0.168960,-0.765325,-0.602946
9467035824,-0.150071,-0.169315,-0.765235,-0.602884
9467038324,-0.150362,-0.169656,-0.765150,-0.602823
9467040823,-0.150632,-0.169983,-0.765071,-0.602765
9467043323,-0.150881,-0.170293,-0.764997,-0.602709
9467045823,-0.151107,-0.170581,-0.764929,-0.602657
9467048322,-0.151308,-0.170846,-0.764868,-0.602609
9467050822,-0.151485,-0.171090,-0.764813,-0.602566
9467053322,-0.151640,-0.171313,-0.764763,-0.602527
9467055821,-0.151772,-0.171518,-0.764718,-0.602492
9467058321,-0.151883,-0.171707,-0.764679,-0.602459
9467060821,-0.151975,-0.171881,-0.764647,-0.602428
9467063320,-0.152048,-0.172041,-0.764619,-0.602398
9467065820,-0.152103,-0.172191,-0.764595,-0.602372
9467068320,-0.152143,-0.172329,-0.764575,-0.602349
9467070819,-0.152167,-0.172461,-0.764559,-0.602324
9467073319,-0.152179,-0.172587,-0.764550,-0.602297
9467075819,-0.152175,-0.172714,-0.764549,-0.602263
9467078318,-0.152157,-0.172848,-0.764557,-0.602219
9467080818,-0.152130,-0.172989,-0.764571,-0.602167
9467083318,-0.152093,-0.173139,-0.764594,-0.602104
9467085817,-0.152049,-0.173300,-0.764627,-0.602027
9467088317,-0.152002,-0.173475,-0.764669,-0.601935
9467090817,-0.151969,-0.173679,-0.764716,-0.601825
9467093316,-0.151944,-0.173900,-0.764770,-0.601699
9467095816,-0.151932,-0.174143,-0.764826,-0.601561
9467098316,-0.151936,-0.174406,-0.764881,-0.601413
9467100815,-0.151956,-0.174693,-0.764932,-0.601260
9467103315,-0.151996,-0.174997,-0.764975,-0.601106
9467105815,-0.152058,-0.175318,-0.765007,-0.600957
9467108314,-0.152141,-0.175657,-0.765025,-0.600814
9467110814,-0.152248,-0.176011,-0.765026,-0.600682
