Timestamp (us),Percentage (%),Voltage (V),Charging Status
9316547639,94.524948,3.945250,0.000000
9317548170,94.523613,3.945236,0.000000
9318548700,94.515564,3.945155,0.000000
9319549232,94.494072,3.944941,0.000000
9320549796,94.499443,3.944994,0.000000
9321550329,94.500778,3.945008,0.000000
9322550860,94.483322,3.944833,0.000000
9323551392,94.483337,3.944833,0.000000
9324551925,94.476624,3.944766,0.000000
9325552492,94.469902,3.944699,0.000000
9326553022,94.464539,3.944645,0.000000
9327553567,94.460510,3.944605,0.000000
9328554098,94.449768,3.944498,0.000000
9329554631,94.477966,3.944780,0.000000
9330555164,94.471245,3.944712,0.000000
9331555718,94.492729,3.944927,0.000000
9332556249,94.487350,3.944874,0.000000
9333556779,94.472595,3.944726,0.000000
9334557313,94.469902,3.944699,0.000000
9335557846,94.476608,3.944766,0.000000
9336558378,94.486008,3.944860,0.000000
9337558941,94.472588,3.944726,0.000000
9338559474,94.453789,3.944538,0.000000
9339560005,94.469910,3.944699,0.000000
9340560539,94.472595,3.944726,0.000000
9341561070,94.514214,3.945142,0.000000
9342561637,94.477959,3.944780,0.000000
9343562170,94.487366,3.944873,0.000000
9344562704,94.500793,3.945008,0.000000
9345563238,94.503479,3.945035,0.000000
9346563769,94.488708,3.944887,0.000000
9347564303,94.472595,3.944726,0.000000
9348564862,94.475273,3.944753,0.000000
9349565394,94.467216,3.944672,0.000000
9350565925,94.436333,3.944363,0.000000
9351566456,94.417542,3.944175,0.000000
9352566988,94.414856,3.944149,0.000000
9353567554,94.452454,3.944524,0.000000
9354568085,94.420227,3.944202,0.000000
9355568621,94.430962,3.944310,0.000000
9356569155,94.443054,3.944431,0.000000
9357569687,94.455139,3.944551,0.000000
9358570220,94.416199,3.944162,0.000000
9359570778,94.401421,3.944014,0.000000
9360571312,94.412170,3.944122,0.000000
9361571843,94.418877,3.944189,0.000000
9362572375,94.420227,3.944202,0.000000
9363572905,94.410812,3.944108,0.000000
9364573437,94.418884,3.944189,0.000000
9365573983,94.426941,3.944270,0.000000
9366574515,94.412170,3.944122,0.000000
9367575046,94.414848,3.944149,0.000000
9368575578,94.405457,3.944054,0.000000
9369576110,94.394699,3.943947,0.000000
9370576675,94.377243,3.943773,0.000000
9371577209,94.408127,3.944081,0.000000
9372577739,94.389343,3.943893,0.000000
9373578273,94.375908,3.943759,0.000000
9374578804,94.402763,3.944028,0.000000
9375579336,94.365173,3.943652,0.000000
9376579881,94.378601,3.943786,0.000000
9377580414,94.378593,3.943786,0.000000
9378580945,94.381287,3.943813,0.000000
9379581478,94.346359,3.943464,0.000000
9380582011,94.365166,3.943652,0.000000
9381582563,94.336975,3.943370,0.000000
9382583093,94.316818,3.943168,0.000000
9383583627,94.248337,3.942483,0.000000
9384584158,94.220139,3.942201,0.000000
9385584689,94.255066,3.942550,0.000000
9386585219,94.244316,3.942443,0.000000
9387585764,94.267143,3.942672,0.000000
9388586295,94.269821,3.942698,0.000000
9389586826,94.248337,3.942483,0.000000
9390587357,94.263107,3.942631,0.000000
9391587888,94.276535,3.942765,0.000000
9392588423,94.275200,3.942752,0.000000
9393588964,94.283249,3.942832,0.000000
9394589496,94.273849,3.942739,0.000000
9395590030,94.289963,3.942900,0.000000
9396590562,94.273849,3.942738,0.000000
9397591093,94.255058,3.942551,0.000000
9398591646,94.253708,3.942537,0.000000
9399592179,94.264450,3.942645,0.000000
9400592710,94.259079,3.942591,0.000000
9401593241,94.242973,3.942430,0.000000
9402593772,94.248344,3.942483,0.000000
9403594307,94.217468,3.942175,0.000000
9404594841,94.226852,3.942268,0.000000
9405595375,94.256393,3.942564,0.000000
9406595905,94.221497,3.942215,0.000000
9407596438,94.214767,3.942148,0.000000
9408596969,94.217461,3.942174,0.000000
9409597509,94.182541,3.941825,0.000000
9410598039,94.205376,3.942054,0.000000
9411598570,94.199997,3.942000,0.000000
9412599102,94.182541,3.941825,0.000000
9413599635,94.210739,3.942107,0.000000
9414600169,94.190590,3.941906,0.000000
9415600700,94.214775,3.942148,0.000000
9416601232,94.204025,3.942040,0.000000
